date,observed,predicted
2015-05-25,-41.03043597416565,-44.813698
2015-05-26,12.35482887953027,10.717504
2015-05-27,17.31236979578329,14.664273
2015-05-28,32.37027395392905,29.94221
2015-05-29,3.530459907602025,2.8504689
2015-05-30,-60.75254488031527,-58.0366
2015-05-31,-126.52429962010906,-133.5492
2015-06-01,-168.3429608033859,-164.23445
2015-06-02,-151.3677142455812,-150.43483
2015-06-03,-72.80944032087218,-73.52742
2015-06-07,-285.92297226512653,-286.48444
2015-06-08,-205.37326442587602,-202.24792
2015-06-09,-155.398533144228,-154.68991
2015-06-10,-127.29905010189474,-127.34719
2015-06-11,-136.61738101739215,-133.3084
2015-06-12,-203.6222770721003,-137.67827
2015-06-13,-340.2018766255363,-339.523
2015-06-14,-513.6526758858427,-487.6748
2015-06-15,-384.1848864686072,-381.23526
2015-06-16,-348.62101217261295,-345.0248
2015-06-17,-384.50367440764893,-387.39157
2015-06-18,-367.49413542143014,-362.702
2015-06-19,-384.1522522050407,-388.26483
2015-06-20,-444.27075495561104,-445.49185
2015-06-21,-512.5929385273286,-501.7356
2015-06-22,-445.06843983685656,-235.24667
2015-06-23,-318.11836296441294,-304.36487
2015-06-24,-219.2049713463336,-227.44926
2015-06-25,-229.58316422516793,-222.5732
2015-06-26,-195.14368955894122,-194.20778
2015-06-27,-199.88025893943873,-187.07954
2015-06-28,-213.78938867318513,-206.21048
2015-06-29,-110.21318336624442,-110.239426
2015-06-30,-59.32032678424013,-52.575108
2015-07-01,-50.1440857191665,-49.275932
2015-07-02,-70.46333880232007,-66.84384
2015-07-04,13.00323126548452,10.326126
2015-07-05,-62.84935372112782,-58.54332
2015-07-06,40.04822822348889,43.993877
2015-07-07,79.371128841824,79.28385
2015-07-08,94.23534980017692,94.0672
2015-07-09,98.18963404622967,95.14066
2015-07-10,99.41792036018596,98.64038
2015-07-11,89.74534511725787,52.341206
2015-07-14,107.25590654073875,98.596085
2015-07-15,38.02108715987694,36.567238
2015-07-16,63.94358615070286,70.3438
2015-07-17,116.81818655461751,111.96588
2015-07-18,47.29375926830004,45.91859
2015-07-19,-63.10532506457011,-60.269157
2015-07-20,48.43473628541564,47.496014
2015-07-21,70.14083428196506,71.25552
2015-07-22,72.79578735457822,73.45921
2015-07-23,69.94980823250692,70.40804
2015-07-24,101.02887479941552,98.227486
2015-07-25,102.14101510556537,100.86828
2015-07-26,17.800842716356136,18.69488
2015-07-27,128.8037286918117,128.08093
2015-07-28,163.4894483994067,164.19678
2015-07-29,184.5114117024772,185.11548
2015-07-30,210.61070843422283,206.73466
2015-07-31,202.72983436437735,202.60057
2015-08-01,150.2091687971957,151.89185
2015-08-02,116.85229956065531,117.627594
2015-08-03,186.82240122727458,185.97124
2015-08-04,146.37869723092987,145.23003
2015-08-05,119.51342525048724,122.34624
2015-08-06,142.9182488902463,146.60931
2015-08-07,214.343670774772,212.0701
2015-08-08,221.14486883415395,215.16333
2015-08-09,52.297076779807455,55.270973
2015-08-10,112.46825306201649,113.69417
2015-08-11,76.12731003993679,105.20159
2015-08-12,19.345370562710123,18.334774
2015-08-13,-5.851968463883877,-5.4981923
2015-08-14,105.31475581175532,103.71197
2015-08-15,37.69357620264001,42.058872
2015-08-16,20.342173741503018,20.624962
2015-08-17,119.79004906518205,118.327644
2015-08-18,119.77926488506007,122.67693
2015-08-19,122.15178061801258,111.48301
2015-08-20,38.423678603599846,43.19287
2015-08-21,93.94797861966286,96.332855
2015-08-22,44.858369322080854,47.11744
2015-08-23,48.776527845098066,63.359203
2015-08-24,124.54801439363509,85.43511
2015-08-25,143.33423678866492,105.298134
2015-08-26,202.68960583067198,202.1418
2015-08-27,218.71364920107627,216.2743
2015-08-28,141.4921721075734,139.12997
2015-08-29,-42.10969727288061,-33.520023
2015-08-30,10.69952838310742,12.588077
2015-08-31,82.43349384071483,82.414215
2015-09-01,92.95455221088756,88.64092
2015-09-02,38.29571655807014,113.591675
2015-09-03,188.03832958720412,183.99176
2015-09-06,106.17005984166029,106.95185
2015-09-07,66.65126333270338,61.209175
2015-09-08,-11.580755648090307,-7.150056
2015-09-09,-6.30947023787033,1.0819511
2015-09-10,42.27388228486628,36.62229
2015-09-11,17.804317382304145,66.38711
2015-09-12,-17.5791320659741,-16.619583
2015-09-13,-50.645778089658435,-16.854984
2015-09-14,-46.9919550227327,-19.29791
2015-09-15,-26.623042354296963,-22.365274
2015-09-16,2.361324609512824,-1.4005998
2015-09-17,-207.64503167411664,-198.60764
2015-09-18,-112.00904568178468,3.1342773
2015-09-19,4.764603528581465,5.796635
2015-09-20,-13.534656637746343,-11.935625
2015-09-21,66.24592828458432,64.68395
2015-09-23,202.79817505229096,93.61948
2015-09-24,165.81849578589217,158.79825
2015-09-25,155.93242479374604,91.25984
2015-09-26,122.71628497387104,118.94015
2015-09-27,173.7664055395112,165.69978
2015-09-28,148.73551166639697,125.70733
2015-09-29,187.29145846110242,179.97208
2015-09-30,156.435045948001,127.0347
2015-10-01,127.31756937043811,120.96883
2015-10-02,-23.353257076622633,-19.306004
2015-10-03,98.01025165539336,97.64776
2015-10-04,-15.306070272474287,-14.454937
2015-10-05,79.8403481948893,76.232956
2015-10-06,109.22912294502167,108.51006
2015-10-07,160.52528268432047,155.49072
2015-10-08,175.34111319634096,82.45538
2015-10-09,211.90329136639315,206.67287
2015-10-10,188.20980967517815,185.39435
2015-10-11,140.57885746438865,138.36072
2015-10-12,186.47185927526522,185.24162
