date,observed,predicted
2017-09-11,10.460180143592549,9.420602
2017-09-12,17.227059150638198,15.861286
2017-09-13,15.401747358507796,15.943294
2017-09-14,16.970499800928728,16.452126
2017-09-15,13.563295786656333,11.149514
2017-09-15,13.556213277680268,13.160652
2017-09-16,19.611317207449755,19.184603
2017-09-17,6.284010932442135,9.756432
2017-09-18,5.9103196704675796,16.569683
2017-09-19,21.19089020281102,17.818573
2017-09-20,14.296978974636689,14.386873
2017-09-21,19.959421165424217,18.632854
2017-09-22,21.470770233086416,19.870129
2017-09-23,14.9974826208481,15.911417
2017-09-24,18.063448857872658,15.802454
2017-09-25,21.91904529346066,21.29062
2017-09-26,30.887295597082083,19.985195
2017-09-27,30.253089787946003,26.382036
2017-09-28,17.042428829707173,18.049265
2017-09-29,-3.765547166485517,-3.22819
2017-09-30,-16.277194205435237,-13.42217
2017-10-01,-9.12786439772451,-7.5668764
2017-10-02,4.564798044957901,3.5439467
2017-10-03,10.680609833522293,12.13346
2017-10-04,14.854876351828233,14.932145
2017-10-05,22.762307868856528,21.383945
2017-10-06,24.883142368949585,23.719378
2017-10-07,24.357790491354308,24.786325
2017-10-08,20.50002170927667,20.094017
2017-10-09,12.992183591440895,14.933384
2017-10-10,20.02355099418186,21.319174
2017-10-11,23.618443107959326,23.817545
2017-10-12,27.820314606515144,25.694408
2017-10-13,19.629738838830605,17.978739
2017-10-14,15.228732159881611,12.626353
2017-10-15,12.305051571711351,11.074639
2017-10-16,15.598299903808053,10.798663
2017-10-17,20.256353582806042,19.983908
2017-10-18,23.804922672189235,23.073187
2017-10-19,17.257359806613874,19.860735
2017-10-20,-0.6119352103543851,1.7199243
2017-10-21,-16.743846842142105,-16.557125
2017-10-22,-20.410568977165653,-19.636213
2017-10-23,-10.965016183853658,-8.740415
2017-10-24,-1.4131032450145788,-2.8994231
2017-10-25,-1.4320262992389485,-6.616601
2017-10-26,-0.7020334861644439,-1.6972187
2017-10-27,-1.4591750361907767,-1.4070619
2017-10-28,0.014358874213454983,-0.87216777
2017-10-29,-5.2282332761964545,-3.9085305
2017-10-30,-8.221925869253859,-8.743373
2017-10-31,-4.502971988500011,-5.596524
2017-11-01,-3.771071593099979,-2.4850338
2017-11-02,-4.913729543998676,-4.4479756
2017-11-03,-3.4352349612243867,-4.6883197
2017-11-04,-9.066279276787332,-6.8231483
2017-11-05,-9.458456265937999,-8.20712
2017-11-06,-7.975844506728517,-6.870239
2017-11-07,-11.728483918925974,-7.4748473
2017-11-08,-3.884702248466334,-4.3946915
2017-11-09,-3.525665371740745,-3.8956962
2017-11-10,-2.4146555615481455,-4.928722
2017-11-11,-8.045781027363656,-6.291718
2017-11-12,-11.786076670392942,-11.463884
2017-11-13,-14.010995122952579,-11.934043
2017-11-14,-9.16462553687123,-8.729586
2017-11-15,-8.797092112204126,-5.9087944
2017-11-16,-5.458220476539066,-9.902008
2017-11-17,-5.470379034889159,-6.3039975
2017-11-18,-5.4821761616568265,-5.7200804
2017-11-19,-11.80170999979104,-10.933639
2017-11-20,-9.20564333734848,-12.184548
2017-11-21,-5.136787386426309,-4.5893416
2017-11-22,-2.1826876065636283,-4.0970955
2017-11-23,-5.543465847125816,-5.368737
2017-11-24,-5.928941910421519,-5.896134
2017-11-25,-5.941869826886527,-6.734811
2017-11-26,-12.618299014654564,-11.119557
2017-11-27,-13.71151759010335,-10.21042
2017-11-30,-8.908406958943427,-9.890108
2017-12-01,-10.755798706485374,-10.143285
2017-12-02,-11.492604296318948,-10.055035
2017-12-03,-14.06607768809515,-12.779849
2017-12-04,-11.488169447989248,-10.98493
2017-12-05,-10.385079881590913,-10.187199
2017-12-06,-10.750903988594589,-9.784553
2017-12-07,-5.9956830629311355,-6.7801495
2017-12-08,-7.476439741302142,-6.731719
2017-12-09,-7.85670161427718,-6.3430877
2017-12-10,-12.614645164537219,-12.031468
2017-12-11,-7.865885381505415,-8.851107
2017-12-12,-8.243468096398965,-8.7543335
2017-12-13,-6.062679886002686,-7.0181465
2017-12-14,-7.179508971824471,-7.941217
2017-12-15,-9.023102387993282,-7.4811015
2017-12-16,-6.8409723515874346,-10.712044
2017-12-17,-13.071668707682406,-12.915679
2017-12-18,-10.514949981917647,-10.149907
2017-12-19,-7.235365173533851,-8.388736
2017-12-20,-8.712317097345265,-9.175819
2017-12-21,-10.195072793576859,-10.727235
2017-12-22,-11.320120012417906,-10.6292515
2017-12-23,-9.50380858306232,-9.690433
2017-12-24,-9.51972943988888,-11.925468
2017-12-25,-10.99191540705099,-12.0656805
2017-12-26,-8.441792842599304,-9.544994
2017-12-27,-9.550751663913845,-9.492373
2017-12-28,-9.56856902682505,-9.710754
2017-12-29,-9.947518912681605,-10.062021
2017-12-30,-12.156915266251659,-11.583315
2017-12-31,-13.624600708709083,-12.875926
2018-01-01,-15.079837854799484,-12.947714
2018-01-02,-9.971601242724033,-10.743936
2018-01-03,-12.174099502324333,-11.420507
2018-01-04,-9.996916079565834,-11.171964
2018-01-05,-14.748994855249416,-11.9737215
2018-01-06,-11.098301198139897,-10.986004
2018-01-07,-12.557606565457473,-11.829116
2018-01-08,-9.648472522836856,-10.274248
2018-01-09,-6.739913663957846,-8.595079
2018-01-10,-6.026588288952899,-7.6464667
2018-01-11,-10.06343580145588,-9.666455
2018-01-12,-5.340970680596301,-9.637725
2018-01-13,-5.7465149760902685,-6.911862
2018-01-14,-12.045491092122614,-11.524616
2018-01-15,-9.117856594290668,-9.327507
2018-01-16,-7.289410688396776,-8.54954
2018-01-17,-7.673977445365405,-7.1333404
2018-01-18,-6.2159608140598435,-7.9608345
2018-01-19,-7.362206798618861,-7.7020173
2018-01-20,-6.269302832226191,-7.1930933
2018-01-21,-9.275554289766916,-11.161459
2018-01-22,-10.03217963654365,-9.006419
2018-01-23,-8.92702796002326,-8.762997
2018-01-23,-8.949493923913497,-8.705315
2018-01-24,-8.968673843648991,-7.5084786
2018-01-25,-10.850993078949367,-10.673634
2018-01-26,-12.711984512024063,-10.46377
2018-01-27,-10.852192687476151,-11.052084
2018-01-28,-13.840618788137055,-13.698579
2018-01-29,-12.36324703230519,-10.9116335
2018-01-30,-12.748284404333702,-10.09373
2018-01-31,-10.142140276712102,-9.326153
2018-02-01,-6.801304204221533,-7.1836944
2018-02-02,-6.070633949302793,-7.1497064
2018-02-03,-6.456827707995048,-8.50123
2018-02-04,-7.9611734013449675,-10.347429
2018-02-05,-9.09775076179537,-8.15331
2018-02-06,-7.617660391703161,-7.6600614
2018-02-07,-6.88233308763706,-7.705767
2018-02-08,-8.386357399593871,-9.954381
2018-02-09,-10.274064924773038,-9.726417
2018-02-10,-10.294727372702992,-8.359872
2018-02-11,-14.026234878538249,-13.608605
2018-02-12,-9.91968375871014,-9.838135
2018-02-13,-5.82792565817356,-6.6098194
2018-02-14,-8.465778100112352,-10.074843
2018-02-15,-12.215464569730162,-10.83591
2018-02-16,-10.72798798215665,-10.321189
2018-02-17,-8.872501146718395,-8.044638
2018-02-18,-12.249897753130591,-12.474705
2018-02-19,-9.647111626830219,-10.154567
2018-02-20,-9.665085765625518,-9.79059
2018-02-21,-5.556262011263285,-7.1217523
2018-02-22,-8.952891463354112,-9.54837
2018-02-23,-11.957046150713712,-11.122336
2018-02-24,-9.721062688671305,-14.5032215
2018-02-25,-11.230050391282509,-12.168883
2018-02-26,-16.07664122935001,-11.964649
2018-02-27,-13.439750162376773,-12.113388
2018-02-28,-9.34083035078273,-11.036936
2018-03-01,-8.237564266929109,-8.000911
2018-03-02,-19.130034101197882,-14.028828
2018-03-03,-30.334601358735977,-13.758657
2018-03-04,-20.613786678532563,-20.411266
2018-03-05,-12.026193646101603,-12.304864
2018-03-06,-24.222008959762775,-13.21361
2018-03-07,-10.858323442462591,-12.173574
2018-03-08,-12.71788133733586,-12.329582
2018-03-09,-11.974135511444604,-10.791076
2018-03-10,-13.452732409445595,-13.72208
2018-03-11,-22.289084270345416,-17.808058
2018-03-12,-12.37127189672317,-11.938704
2018-03-13,-13.49778980133686,-13.363373
2018-03-14,-10.166141832320733,-9.99589
2018-03-15,-11.284753131369337,-11.530079
2018-03-16,-18.292308569483712,-18.041105
2018-03-17,-16.82159745273794,-14.191153
2018-03-18,-26.596423906355955,-23.20905
2018-03-19,-17.446522090412813,-19.55013
2018-03-20,-7.207077157293921,-9.03715
2018-03-21,-11.304868336973023,-11.08943
2018-03-22,-9.844323582085611,-7.891713
2018-03-23,-16.84937548740996,-15.900617
2018-03-24,-12.777830561756613,-15.988583
2018-03-25,-14.647855356080871,-16.330446
2018-03-25,-14.674848664591513,-14.724776
2018-03-26,-15.039139857049095,-14.803245
2018-03-27,-20.84951686965573,-19.75366
2018-03-28,-16.069781002322067,-13.432494
2018-03-29,-21.524686812054618,-20.224615
2018-03-30,-26.576281098655922,-11.592297
2018-03-31,-20.10439049172238,-13.013429
2018-04-01,-18.012440325981252,-16.228813
2018-04-02,-11.9110545162963,-10.694091
2018-04-03,-7.118990919132892,-7.2174945
2018-04-04,-3.7591644334146794,-4.495146
2018-04-05,-7.1687284393409305,-8.781397
