date,observed,predicted
2014-04-07,-3.2255911789338327,-2.093952
2014-04-08,-0.2532293811642892,0.40658376
2014-04-08,-0.2560955706859884,0.35903406
2014-04-09,-0.7947534842992038,0.87204164
2014-04-10,-1.4220686902133244,-0.12396641
2014-04-11,-1.0744846054211004,0.08936696
2014-04-11,-1.0818052854089268,0.20368384
2014-04-12,-1.453231688374337,0.13291039
2014-04-13,-2.902662234682356,-1.0469879
2014-04-14,-0.46165451876448055,-0.7204058
2014-04-15,0.1696057524611435,0.6918095
2014-04-16,-0.7408723363521887,-0.6508363
2014-04-17,-0.5624343437142492,-1.026102
2014-04-18,-1.0219853630568925,-1.3023664
2014-04-19,-0.38906089032875973,-1.0763342
2014-04-20,-1.492663133509087,0.83111376
2014-04-21,0.5207023214438826,0.46919233
2014-04-21,0.5175604511744267,0.28025478
2014-04-22,-2.521800029255097,-2.1910467
2014-04-23,-1.9810868578488399,-2.145843
2014-04-24,-1.2494027312691651,-1.0394065
2014-04-25,-1.8145008452402198,-2.0185978
2014-04-26,-3.4007332175058105,-3.574071
2014-04-27,-3.1248449268947738,-2.2716436
2014-04-28,-6.326065095517991,-2.2594059
2014-04-28,-4.364922721736809,-0.7545834
2014-04-30,-2.499816880657338,-1.6048365
2014-05-01,-2.6930572939170743,-1.3661268
2014-05-02,0.48962912235550343,-0.4403096
2014-05-03,-2.0464799352567904,-1.0582857
2014-05-04,-3.837366873486816,-2.7520826
2014-05-05,-7.282530711411842,-5.3042126
2014-05-06,-4.658672577576603,-4.3731847
2014-05-07,-1.8661692750707843,-2.3044224
2014-05-08,-3.732709472297152,-3.5689049
2014-05-09,-1.688190870382746,-1.7197442
2014-05-10,-3.1840394678077564,-2.3958793
2014-05-11,-0.7646578142175557,-2.254718
2014-05-12,-1.3308156732058039,-2.126057
2014-05-13,-9.024093311229997,-6.323756
2014-05-14,-4.206713970253139,-3.3537805
2014-05-15,-2.5438452195258128,-0.96623087
2014-05-16,0.42447671371123347,0.66977274
2014-05-17,-0.41791059638029376,0.10452066
2014-05-18,-2.6618199036190164,-1.6031723
2014-05-19,-1.455939647680034,1.012804
2014-05-20,-2.4875128436913116,-2.493077
2014-05-21,-4.998274459658975,-3.1828291
2014-05-22,-4.805970523295178,-4.6269865
2014-05-23,-3.1381209735665,-2.322487
2014-05-24,-1.843969775024434,-3.1322136
2014-05-25,-16.20985213301514,-7.5531607
2014-05-26,0.18079646346953324,-1.5735637
2014-05-27,-1.0809667711383135,-1.1596712
2014-05-28,-1.804277596468372,-1.5715274
2014-05-29,-3.9562993407247675,-3.834087
2014-05-30,-7.316508086524427,-4.5857434
2014-05-31,-3.4951129844566253,-3.1596582
2014-06-01,-6.151440194666012,-2.1943536
2014-06-02,-0.9238490948807567,-1.3306772
2014-06-03,-1.7292976740843435,-1.5905682
2014-06-04,-3.951180993412987,-1.7727064
2014-06-05,-1.8278948946950564,-1.389354
2014-06-06,-1.5682859852085542,-1.2139683
2014-06-07,-1.7691243011531654,-2.4961755
2014-06-08,-2.961675058753474,-3.0345645
2014-06-09,-4.407857897649146,-4.438084
2014-06-10,-5.391286902127686,-4.6616483
2014-06-11,-7.149846241130415,-5.851981
2014-06-12,-3.940435145541596,-3.3169935
2014-06-13,-3.0528977362107605,-3.1344476
2014-06-14,-3.595060570783034,-3.3267763
2014-06-15,-14.378474921457338,-3.1103003
2014-06-16,-7.0335722967645395,-4.248187
2014-06-17,-4.7824308582792545,-4.201785
2014-06-18,-16.484281220414662,-3.7669766
2014-06-19,-5.19327949183847,-3.4088066
2014-06-20,-3.629026224172568,-3.47751
2014-06-21,-4.640847211139997,-4.455566
2014-06-22,-5.651930961524007,-4.2903767
2014-06-23,-4.088070116448908,-1.4888738
2014-06-24,-3.364563492285047,-2.912437
2014-06-25,-4.315412130998246,-3.5115902
2014-06-26,-4.673322316202101,-2.71073
2014-06-27,-5.19370436343454,-0.57735616
2014-06-28,-4.786600658373773,-0.665888
2014-06-29,-4.614719428494002,-3.0040624
2014-06-30,-5.707839059139637,-3.9035916
2014-07-01,-6.7790747185184825,-5.644767
2014-07-02,-5.173041795279076,-4.85729
2014-07-03,-4.669412752159233,-5.0458484
2014-07-04,-4.917968714934319,-4.7856336
2014-07-05,-5.011341885322414,-3.8403697
2014-07-06,-2.1782530500324233,-1.4107985
2014-07-07,-0.0009170172613119445,-0.42933717
2014-07-08,0.3305446408520134,-0.58134246
2014-07-09,-0.7797442107275985,-0.49012226
2014-07-10,-1.4693422247446084,-1.4517052
2014-07-10,-1.4774500232256902,-1.1577169
2014-07-11,1.0681603765620487,-0.48600948
2014-07-12,-0.04596656871772607,-1.5015835
2014-07-13,-3.3705525626131174,-4.177466
2014-07-14,0.6194000052352403,-2.6735456
2014-07-15,-1.0078561589549366,-4.207908
2014-07-16,-15.50761483106147,-9.553217
2014-07-17,-4.95912947454769,-5.7551265
2014-07-18,-0.6708687692307312,-3.3867037
2014-07-19,-0.015667556193277643,-3.573892
2014-07-20,-3.7590598729842366,-3.5509396
2014-07-21,-3.1832313289030925,-2.7491462
2014-07-22,-0.12254614205691797,-0.80741036
2014-07-23,-0.545821662209946,-1.7670003
2014-07-24,-5.270607053846088,-4.3970184
2014-07-25,-3.535267806330859,-4.6239223
2014-07-26,-1.8901661424731044,-3.8187826
2014-07-27,-1.8981384731952295,-2.2731447
2014-07-28,-4.784821296837495,-4.479634
2014-07-29,-5.303063947852304,-3.9525568
2014-07-30,-3.3308557909208925,-3.7905085
2014-07-31,-1.6852211545888722,-3.2765484
2014-08-01,-2.601562183981829,-3.621737
2014-08-02,-0.9586314339616749,-2.3895218
2014-08-03,-1.1358395783014634,-2.74573
2014-08-04,-1.8909720434805453,-2.8786917
2014-08-05,-6.026590630631561,-4.787058
2014-08-06,-0.1664407596778015,-2.063696
2014-08-07,-1.0897964328132341,-2.6111052
2014-08-08,-1.6802220941141137,-3.5784695
2014-08-09,-12.156178166801292,-8.075423
2014-08-10,-4.274254903180596,-4.2554936
2014-08-11,-0.37221664983246316,-1.9468015
2014-08-12,-1.1171690657184996,-2.2635121
2014-08-13,-1.1272844601535121,-1.3437251
2014-08-14,-0.6474903948331981,-1.8013836
2014-08-15,-4.182742303095617,-5.861896
2014-08-16,-10.973165195409338,-9.481467
2014-08-17,-17.273156797086397,-8.781402
2014-08-18,-1.9578227866478135,-1.5779876
2014-08-19,-1.6649807937044248,-1.5285311
2014-08-20,-0.43436984435747444,-1.0977376
2014-08-21,-0.5258014172997169,-1.3172542
2014-08-22,-2.691036481761116,-2.6623719
2014-08-23,-1.4354685555501736,-2.137927
2014-08-24,0.23652456332158817,-1.8111819
2014-08-25,-9.083184913426932,-3.4747605
2014-08-26,-1.458777235564684,-2.3066251
2014-08-27,-0.5922820202131114,-2.2364676
2014-08-28,1.1578281677365714,-1.5246034
2014-08-29,0.9890679000217607,-1.9748405
2014-08-30,0.8198150426081888,-1.3179734
2014-08-31,0.16876018105598048,-0.05693663
2014-09-01,-2.6556554953551603,-2.7199605
2014-09-02,-4.592066903252954,-4.594112
2014-09-03,-7.528947526754008,-6.000942
2014-09-04,-11.17889826086235,-9.286701
2014-09-05,-12.676145249205296,-13.083702
2014-09-06,-14.148293412802648,-13.19053
2014-09-07,-14.200830362080275,-12.392299
2014-09-08,-12.921864364386595,-10.271158
2014-09-09,-10.632364943630234,-9.508423
2014-09-10,-9.936668020306758,-7.6669087
2014-09-11,-10.04802292316867,-7.880072
2014-09-12,-10.45860477826995,-7.755056
2014-09-13,-7.797672345561389,-6.2168584
2014-09-14,-7.361876269280562,-5.4906573
2014-09-15,-6.430836303358417,-4.3775067
2014-09-16,-5.335352985937121,-3.8525643
2014-09-17,-4.887878547913559,-3.265532
2014-09-18,-4.379744615262969,-3.2306044
2014-09-19,-4.064211156142239,-2.1379018
2014-09-20,-4.503059803444536,-3.907354
2014-09-21,-4.997224558129261,-3.5946922
2014-09-22,-3.618819036181836,-3.1948442
2014-09-23,-3.1836570479520225,-2.5362253
2014-09-24,-3.1249136077868673,-3.2203162
2014-09-25,-4.926836683183185,-4.8174477
2014-09-26,-0.8866669615578211,-2.0671544
2014-09-27,-1.206307441743985,-1.4100192
2014-09-28,-1.8366809787291098,-1.5810776
2014-09-29,-2.528495546093391,-1.85308
2014-09-30,-0.8580279569187437,-2.0944123
2014-10-01,-0.8666772736683317,-2.000243
2014-10-02,-0.43922761111425357,-0.574611
2014-10-03,0.6748005400366873,0.071769364
2014-10-04,-1.8282267237600633,-0.87453455
2014-10-05,-1.2136073781809482,-1.3829179
2014-10-06,1.6474676021536043,-0.2686002
2014-10-07,-0.10792657254081447,-1.3175958
2014-10-08,-7.1682026462647395,-3.7878258
2014-10-09,-0.8051014037271979,-1.3979907
2014-10-10,-0.7519320825693248,-1.0852922
2014-10-11,-0.8224160847979203,-1.2293078
2014-10-12,-1.9445383072232256,-1.7041525
2014-10-13,-0.8393306263519433,-1.1979297
2014-10-14,-1.7757451590833988,-3.2836664
2014-10-15,-1.351236272849375,-2.3998096
2014-10-16,-1.7306306375343496,-1.6664678
2014-10-17,-1.307005587449355,-1.4610167
2014-10-18,-2.8597229966803392,-2.0493298
2014-10-19,-0.9532421259315612,-1.8034685
2014-10-20,-1.333072791061212,-2.0948272
2014-10-21,-1.5888740043641763,-2.236743
2014-10-22,-0.8555363196798833,-2.1865518
2014-10-23,0.0014652812107445994,-1.250924
2014-10-24,-5.729204178902431,-3.4176707
2014-10-25,-0.6316644088294538,-1.0843436
2014-10-26,-4.807799168881375,-2.2018828
2014-10-27,-0.8922360333044226,-1.3351027
2014-10-28,-1.3914181612489018,-2.4844558
2014-10-29,-4.754278635057963,-2.3986588
2014-10-30,0.48952946935655445,-0.7479051
2014-10-31,1.4575149731666928,0.2643656
2014-11-01,1.2647888611079905,0.3605222
2014-11-02,1.4380685734720133,1.6010182
2014-11-03,1.7938997773365786,0.6846837
2014-11-04,2.3305977309699983,0.63381267
2014-11-05,-3.5187849849794786,-1.4716294
2014-11-06,-2.069256902429407,-0.5430376
2014-11-07,0.7825272919774837,-0.7602604
2014-11-08,0.10344874110706646,-1.1091809
2014-11-09,2.528792736460569,-0.664547
2014-11-10,2.216101344937531,-0.1403139
2014-11-11,2.6329028115961335,-0.3760417
2014-11-12,-0.6641507933520827,0.1788966
2014-11-13,2.797748979355537,1.3111846
2014-11-14,3.272003350309793,1.8023578
2014-11-15,3.0772608412394584,1.7565786
2014-11-16,2.82824568606926,1.6257337
2014-11-17,2.8211569007631763,1.4623969
2014-11-18,2.8119251302673014,1.6864989
2014-11-19,2.3779791901848193,2.0151753
2014-11-20,2.91698015890116,2.2059457
2014-11-21,3.514763524831691,2.7261426
2014-11-22,3.3202754989933716,2.099703
2014-11-23,-0.2769983595964088,1.337587
2014-11-24,3.304865075165966,2.125259
2014-11-25,2.564893332791695,2.2574294
2014-11-26,3.7621978587013087,3.018392
2014-11-27,3.385224070629009,2.8763645
2014-11-28,3.8028906952688253,2.7534108
2014-11-29,3.1874659050571155,3.3027992
2014-11-30,2.3311166699907258,2.7171082
2014-12-01,4.315519482767248,3.4606755
2014-12-02,4.180267395932216,4.028979
2014-12-03,3.3247943403945643,3.7796593
2014-12-04,3.374910426784934,3.3235414
2014-12-05,3.908403677819161,3.5994303
2014-12-06,3.7106377035664773,3.4570131
2014-12-07,4.300760584745692,2.9795718
2014-12-08,4.106695749634868,4.2753654
2014-12-09,4.21152693202656,4.3805485
2014-12-10,4.317608673884472,5.1592765
2014-12-10,4.1874454720671705,5.252823
2014-12-11,4.110412173475341,5.107645
2014-12-12,4.09725610748274,4.563123
2014-12-12,4.087545180773221,4.386779
2014-12-13,4.559390183200145,4.902387
2014-12-15,4.602981810005881,4.637443
2014-12-16,4.221539203473138,5.5199924
