date,observed,predicted
2014-04-07,0.4188992367944385,0.06167929
2014-04-08,0.16296293390777733,0.05137036
2014-04-08,0.16340158967757373,0.013560474
2014-04-09,-0.09483663318122947,0.013560474
2014-04-10,-0.09484999958651293,0.013560474
2014-04-11,0.163728429625374,0.013560474
2014-04-11,0.16417579269075971,-0.0151973255
2014-04-12,-0.4410361655281456,-0.03625509
2014-04-13,-0.09529349295946916,-0.16453585
2014-04-14,0.07767204162747929,-0.021346642
2014-04-15,0.16399729556814535,-0.04525864
2014-04-16,0.1638241942325063,-0.035495758
2014-04-17,-0.1820684688314565,-0.037264533
2014-04-18,0.0779841351393709,-0.08580659
2014-04-19,0.07835680119248856,-0.12088754
2014-04-20,-0.0971177876558183,-0.25184026
2014-04-21,-0.09714568643129477,-0.097944185
2014-04-21,-0.0971734975769119,-0.097944185
2014-04-22,0.2541560411594985,-0.097944185
2014-04-23,-0.18495253259711114,-0.0881813
2014-04-24,-0.0985563429016961,-0.097944185
2014-04-25,-0.09858393004953889,-0.097944185
2014-04-26,-0.19023762975178848,-0.1285999
2014-04-27,-0.2799547240506668,-0.34919825
2014-04-28,-0.1907993643000513,-0.11995071
2014-04-28,-0.19102127100069238,-0.11995071
2014-04-30,0.2613836046225966,-0.09042122
2014-05-01,-0.45924593048491413,-0.12435334
2014-05-02,-0.37209992734070635,-0.12435334
2014-05-03,-0.6397705575716145,-0.15500906
2014-05-04,-0.4608152779913176,-0.32453492
2014-05-05,-0.4584286654070117,-0.09482385
2014-05-06,-0.010009325792632499,-0.09482385
2014-05-07,-0.09972834633831645,-0.09482385
2014-05-08,-0.36742945094882223,-0.12435334
2014-05-09,-0.6287539246921215,-0.12435334
2014-05-10,-0.7968548093293248,-0.15500906
2014-05-11,-0.7147173049169516,-0.39865416
2014-05-12,-0.7043658352908231,-0.15057576
2014-05-13,-0.6113364728921945,-0.11995071
2014-05-14,-0.4373697359573707,-0.19880752
2014-05-15,-0.2660473299252754,-0.14081287
2014-05-16,-0.26574133219040474,-0.20321016
2014-05-17,-0.18046262303388816,-0.13001963
2014-05-18,-0.09530142486497724,-0.38834524
2014-05-19,-0.010011647017795701,-0.103442386
2014-05-20,-0.26637424235440216,-0.0936795
2014-05-21,-0.1808111235551548,-0.079758555
2014-05-22,-0.3503388062722401,-0.095720835
2014-05-23,-0.18028405375528048,-0.15136844
2014-05-24,-0.2651653931994814,-0.15167448
2014-05-25,0.24432128057869676,-0.34535834
2014-05-26,0.41174601558515117,-0.11465036
2014-05-27,0.24250256609053178,-0.10665625
2014-05-28,-0.26435339932259516,-0.09803772
2014-05-29,-0.8390773130070112,-0.10834665
2014-05-30,-0.17682436709695062,-0.10834665
2014-05-31,-0.010463539957886788,-0.088010214
2014-06-01,0.0754017918314694,-0.33736423
2014-06-02,-0.09678619424984933,-0.10331736
2014-06-03,-0.09688127099143108,-0.10331736
2014-06-04,0.07534792952033513,-0.10331736
2014-06-05,-0.09700433448719117,-0.10331736
2014-06-06,-0.18444333362280702,-0.10331736
2014-06-07,-0.011025107483909218,-0.11338628
2014-06-08,0.16310975806687097,-0.3520758
2014-06-09,0.16291517596922625,-0.10331736
2014-06-10,0.24939937240608934,-0.10331736
2014-06-11,-0.011233142029281036,-0.10331736
2014-06-12,-0.1850029159893759,-0.093554474
2014-06-13,-0.09825244833938407,-0.10331736
2014-06-14,0.16228868632348512,-0.06804967
2014-06-15,-0.1849995740841886,-0.36834028
2014-06-16,0.07531211823714004,-0.074883364
2014-06-17,-0.011576055912343198,-0.074883364
2014-06-18,-0.011646799467927174,-0.093554474
2014-06-19,-0.09859318293557892,-0.093554474
2014-06-20,-0.09864882064302148,-0.1032366
2014-06-21,-0.011836619311448367,-0.12801708
2014-06-22,-0.18554473232294957,-0.36670658
2014-06-23,-0.18558024996847095,-0.11794816
2014-06-24,-0.012029200133403759,-0.093554474
2014-06-25,-0.01212130802978905,-0.093554474
2014-06-26,-0.012201957242980085,-0.093554474
2014-06-27,-0.09938332522962491,-0.078842916
2014-06-28,0.07473451651536547,-0.09867472
2014-06-29,-0.1865664586669326,-0.33736423
2014-06-30,-0.10008392419929069,-0.10331736
2014-07-01,-0.012641716864809928,-0.093554474
2014-07-02,-0.10040364303731449,-0.10331736
2014-07-03,-0.012845408648145977,-0.093554474
2014-07-04,-0.01293726912060464,-0.093554474
2014-07-05,-0.27617519524976103,-0.1036234
2014-07-06,-0.2757056774190471,-0.38600966
2014-07-07,-0.01314572085060249,-0.12516296
2014-07-08,-0.013242189206160222,-0.12516296
2014-07-09,-0.27634253195856107,-0.16236313
2014-07-10,-0.013415495935103178,-0.1454605
2014-07-10,-0.013530555657030704,-0.1454605
2014-07-11,0.07428894683472481,-0.1454605
2014-07-12,-0.013748143961155123,-0.154081
2014-07-13,-0.27803723990145945,-0.35394153
2014-07-14,-0.01393298129914998,-0.157126
2014-07-15,-0.10210190629832909,-0.157126
2014-07-16,-0.10225490351089277,-0.157126
2014-07-17,-0.014306285213746052,-0.1901886
2014-07-18,-0.014417137731078724,-0.1901886
2014-07-19,-0.28021411745667724,-0.20025752
2014-07-20,-0.19222624016944057,-0.38314494
2014-07-21,-0.014747174784463054,-0.1901886
2014-07-22,-0.10378494046540883,-0.157126
2014-07-23,-0.014974945383982741,-0.17183755
2014-07-24,0.07398522299010403,-0.1901886
2014-07-25,-0.10426219220498831,-0.1901886
2014-07-26,-0.19326442511412242,-0.2281589
2014-07-27,-0.10437240364451131,-0.3418486
2014-07-28,-0.19328827551787656,-0.19369629
2014-07-29,-0.19322662363093915,-0.24909279
2014-07-30,-0.19382644582459124,-0.19357677
2014-07-31,-0.1944309469745663,-0.2104794
2014-08-01,-0.1947258665293021,-0.23499261
2014-08-02,0.16250553367835419,-0.24506153
2014-08-03,-0.19467783309269507,-0.36624232
2014-08-04,-0.28335105772572317,-0.21808998
2014-08-05,-0.105609188597855,-0.21808998
2014-08-06,0.07267562456675623,-0.23499261
2014-08-07,-0.016683604409634244,-0.21808998
2014-08-08,-0.10600657186556033,-0.23499261
2014-08-09,-0.10611388219867159,-0.24506153
2014-08-10,-0.3723931355229124,-0.41115668
2014-08-11,-0.19678917228985326,-0.26300433
2014-08-12,-0.10773745978819994,-0.18502738
2014-08-13,-0.10907576805415511,-0.22994179
2014-08-14,-0.20042766589512329,-0.22994179
2014-08-15,-0.38143096843287266,-0.27360594
2014-08-16,-0.10895558971299715,-0.20317116
2014-08-17,-0.1997483121840894,-0.3121886
2014-08-18,-0.018361534275334237,-0.27360594
2014-08-19,-0.2906048533505888,-0.17839068
2014-08-20,0.1627557675982853,-0.17839068
2014-08-21,-0.10945317546847137,-0.23624179
2014-08-22,-0.10996328007197562,-0.23624179
2014-08-23,-1.2446878444708407,-0.24631071
2014-08-24,-0.8768754802754033,-0.35532814
2014-08-25,-0.10444312588212348,-0.21172857
2014-08-26,-0.10474406077662984,-0.22644013
2014-08-27,-0.19163136088165703,-0.20868313
2014-08-28,-0.01879653589887315,-0.15083203
2014-08-29,-0.10577788145779123,-0.18874761
2014-08-30,-0.19255507816841463,-0.18346767
2014-08-31,-0.10600737557000023,-0.29248512
2014-09-01,-0.10670289330068541,-0.13061023
2014-09-02,-0.19456576909047135,-0.12299964
2014-09-03,-0.10759397334854022,-0.15143362
2014-09-04,-0.19530032204009734,-0.14167073
2014-09-05,-0.0201070127326034,-0.14167073
2014-09-06,-0.020288125386565374,-0.16864228
2014-09-07,-0.19611520122429502,-0.39159375
2014-09-08,-0.10847111975331766,-0.15147239
2014-09-09,0.06718561517753886,-0.15147239
2014-09-10,-0.020867445813330672,-0.1842344
2014-09-11,-0.021029855090865218,-0.16809404
2014-09-12,-0.021177565210628947,-0.16809404
2014-09-13,-0.021326629799782896,-0.17816296
2014-09-14,-0.021476309649587577,-0.34972632
2014-09-15,0.1544430355350939,-0.16809404
2014-09-16,-0.02180458715364428,-0.17594683
2014-09-17,-0.1101485246523008,-0.18004799
2014-09-18,-0.11035802320731275,-0.19284946
2014-09-19,-0.11111080648302131,-0.15147239
2014-09-20,0.06626694034521151,-0.16154131
2014-09-21,1.3268874357354332,-0.09325091
2014-09-22,-0.10590948753192089,-0.19399728
