date,observed,predicted
2014-04-07,4.810773703193257,3.8962724
2014-04-08,-10.16548436133235,-7.815106
2014-04-08,-10.194399828157326,-7.5260415
2014-04-09,-2.3163477057162702,-1.9859259
2014-04-10,1.6405823569368818,0.8450922
2014-04-11,6.410219887456873,7.042219
2014-04-11,6.398104903008042,6.6760283
2014-04-12,7.979531150653238,6.49205
2014-04-13,-1.585882533945036,-0.8095675
2014-04-14,-4.780226226721909,-3.435744
2014-04-15,7.137578676886288,6.302561
2014-04-16,-0.8356018534273475,-0.9227942
2014-04-17,-3.28408869809116,-0.771255
2014-04-18,-4.140617900967621,-2.4356594
2014-04-19,-10.670119681445781,-7.534684
2014-04-20,9.751466487723075,-0.81000865
2014-04-21,3.184803427374895,4.2801867
2014-04-21,3.1713334836833367,3.6500275
2014-04-22,6.4369498533175875,6.77179
2014-04-23,7.2365397787552554,7.5618515
2014-04-24,12.913401914691454,10.319976
2014-04-25,14.473548395329614,8.07986
2014-04-26,8.027488106610155,7.242705
2014-04-27,-11.95937486835927,-4.9849973
2014-04-28,-5.250123712305878,0.0094830915
2014-04-28,5.7409419853270105,4.21461
2014-04-30,18.385823561881367,14.0604
2014-05-01,13.615067873963667,12.2615385
2014-05-02,-4.680768735442639,-5.4619403
2014-05-03,-32.525675504757984,-23.732931
2014-05-04,-25.24168144467253,-22.340101
2014-05-05,-2.0344997263035376,-4.8108172
2014-05-06,-5.4880049474009835,-6.1225314
2014-05-07,1.3785457275244308,-3.4242928
2014-05-08,6.547211775696008,5.6107073
2014-05-09,-1.2454439943481097,0.54649985
2014-05-10,3.9386063559022286,-8.232526
2014-05-11,-1.2836608856905036,-1.4337852
2014-05-12,-13.487420007777294,-9.556036
2014-05-13,-4.81247965176196,-6.0624332
2014-05-14,-9.231014434033257,-7.6122627
2014-05-15,-14.487761404183225,-8.1219015
2014-05-16,6.496163312519893,2.620835
2014-05-17,-0.5173364742493947,3.4920878
2014-05-18,2.964645449965751,0.94464624
2014-05-19,-5.798258196898504,-3.5632093
2014-05-20,-4.954930324042872,-5.3521137
2014-05-21,-3.2371517438225417,-3.8127334
2014-05-22,-4.168413158206779,-3.5140386
2014-05-23,-21.020916547635363,-13.103408
2014-05-24,6.458943258222447,5.344382
2014-05-25,4.66474369942391,1.2864124
2014-05-26,-4.244270348839794,-5.2366276
2014-05-27,-17.56020163782032,-18.394352
2014-05-28,-12.2769752837773,-12.916685
2014-05-29,5.4741032716839335,3.620433
2014-05-30,5.463092708516806,5.3927493
2014-05-31,-24.521277281270386,-18.6766
2014-06-01,0.0886097954745227,-8.96435
2014-06-02,5.362852353117487,4.6686187
2014-06-03,13.304474501855402,10.997609
2014-06-04,6.266170958662954,7.223497
2014-06-05,18.65812280669575,14.348158
2014-06-06,21.966607254039452,11.72387
2014-06-07,17.454335323782583,12.839195
2014-06-08,10.417241482101018,7.053127
2014-06-09,-0.938876077297118,-0.11526791
2014-06-10,-23.52668257131499,-15.142022
2014-06-11,-6.332962371991166,-3.978157
2014-06-12,-0.12672832311062499,-0.5619714
2014-06-13,-0.14696882800661296,1.9623747
2014-06-14,7.049723087049463,6.225942
2014-06-15,3.424538068523893,9.455628
2014-06-16,8.846543362349681,7.069774
2014-06-17,4.322615609771578,1.1911985
2014-06-18,-9.368885582506003,-8.502968
2014-06-19,-13.103779380556293,-13.42501
2014-06-20,-19.426503608319788,-18.877472
2014-06-21,-23.751275868783054,-21.605877
2014-06-22,-16.51803128813244,-13.2954445
2014-06-23,-13.108651106637481,3.1002328
2014-06-24,-3.131715809552437,-0.34588093
2014-06-25,-2.2515924294228884,-3.828765
2014-06-26,-14.241008594824345,-10.926449
2014-06-27,-8.727982673037165,1.6339185
2014-06-28,-23.270663097565453,-1.265681
2014-06-29,-13.34543307174881,-12.621176
2014-06-30,-22.44065965479763,-20.400755
2014-07-01,-34.57055151717371,-27.821491
2014-07-02,-1.4409839522301995,-5.49088
2014-07-03,-14.057384631054155,-14.50701
2014-07-04,-36.666606632553936,-30.632683
2014-07-05,-20.84958212785089,-17.684038
2014-07-06,-11.255474059137926,-7.626423
2014-07-07,-6.8952267722105445,-6.6437387
2014-07-08,-6.9134645959443315,-5.230579
2014-07-09,1.9940854543179223,1.8112202
2014-07-10,10.05303337607061,7.886358
2014-07-10,10.010600824006021,8.669162
2014-07-11,11.747342830678022,10.448981
2014-07-12,5.470895088578365,6.0877075
2014-07-13,-4.366858924807194,5.010359
2014-07-14,-1.7123670956440966,0.57182914
2014-07-15,-6.192325221840004,-3.0910883
2014-07-16,-0.8635885118000769,1.5855415
2014-07-17,3.5723829041742614,3.3507364
2014-07-18,11.549193930748105,6.92865
2014-07-19,5.310735126164803,3.1128256
2014-07-20,-6.303909260379751,-4.520572
2014-07-21,-27.513049839799713,-25.658972
2014-07-22,-23.729527046558722,-23.440395
2014-07-23,-0.9997291988959282,-1.6585451
2014-07-24,-1.021661260273746,-0.57237
2014-07-25,5.091953297338962,2.2144656
2014-07-26,8.576959195354235,1.5716424
2014-07-27,6.804916430932455,6.266233
2014-07-28,1.5198356663632628,1.5290293
2014-07-29,1.4986288459236994,0.28978425
2014-07-30,-5.550217053932418,-4.7555356
2014-07-31,-11.716787143314239,-6.9408636
2014-08-01,-5.5988584784969815,-1.0814523
2014-08-02,-9.998331281145248,-4.1020713
2014-08-03,-5.633815213790442,-4.3274965
2014-08-04,-25.660454058013,-21.033169
2014-08-05,-36.06264455807342,-29.411251
2014-08-06,-16.4915557735006,-12.511027
2014-08-07,-9.736536136701165,-7.5258737
