date,observed,predicted
2014-04-07,-7.136306611837492,-4.610878
2014-04-08,-1.793704587988756,-1.0936072
2014-04-08,-1.8011917725157243,-1.1934971
2014-04-09,0.6125590781810364,-0.2578663
2014-04-10,1.1552316311824364,0.3079559
2014-04-11,1.9654531800483193,0.6997359
2014-04-11,1.9650089726401165,0.5542321
2014-04-12,0.8782565594829788,-0.050927665
2014-04-13,-1.8665186043187776,-2.3692784
2014-04-14,-0.5000466130693717,-0.5940882
2014-04-15,0.32353391763983336,-0.80413985
2014-04-16,1.4233323734532521,0.16435558
2014-04-17,2.797005717614606,-0.086342596
2014-04-18,3.6148913676466594,-0.6090025
2014-04-19,-1.3443533870915887,-1.372352
2014-04-20,-4.098430379225923,-4.096587
2014-04-21,-0.5259460896489244,-1.8441663
2014-04-21,-0.5297315203274487,-1.6124016
2014-04-22,0.5670889950903106,-0.87474525
2014-04-23,1.6634441671292897,0.47358727
2014-04-24,0.8352067432694853,-0.45534775
2014-04-25,1.9321507068486719,-1.6071098
2014-04-26,1.9311982917978965,-0.764569
2014-04-27,-3.8743704646868258,-3.4105842
2014-04-28,-0.8354147424294907,-1.4158819
2014-04-28,0.8215332964156219,-1.4350145
2014-04-30,0.5417253963611738,-0.28178185
2014-05-01,-1.4051329955285456,-0.41260648
2014-05-02,2.4797155049569484,1.1371096
2014-05-03,3.5826674750880616,0.8810926
2014-05-04,-1.9694003492175762,-2.5126653
2014-05-05,-0.8645462491519752,-1.2711754
2014-05-06,-1.146368371032591,-0.97242737
2014-05-07,-8.572255200578718,-0.44019455
2014-05-08,-0.5928183745145454,-0.7940486
2014-05-09,8.68876234794679,1.2509209
2014-05-10,3.2278023732505523,-1.358338
2014-05-11,-2.507799723667309,-4.015526
2014-05-12,-5.221752325105701,-3.742369
2014-05-13,-3.8627081611517453,-3.071153
2014-05-14,-3.0473870573044635,-2.40851
2014-05-15,-1.4220646025101762,0.062119644
2014-05-16,2.642145768905377,1.5547084
2014-05-17,1.2870318821682918,1.1589721
2014-05-18,-2.2495721867702874,-3.2146785
2014-05-19,1.8232072618734965,0.04560298
2014-05-20,2.3620655585595944,1.3716463
2014-05-21,2.6282005924010443,1.5536395
2014-05-22,2.622711806173315,1.604938
2014-05-23,0.18922886332743474,0.40020412
2014-05-24,2.490137137269462,1.3164659
2014-05-25,-2.120615312730676,-2.5027845
2014-05-26,3.0562511148305633,0.6588971
2014-05-27,3.337708276750853,1.7393159
2014-05-28,4.761854268793558,2.3242803
2014-05-29,6.174873503018338,3.6248674
2014-05-30,3.3098460596843577,3.085634
2014-05-31,4.727449819322957,3.3759604
2014-06-01,-4.96851277502281,-2.4181175
2014-06-02,-2.412301507635905,0.15342438
2014-06-03,1.8646836781202831,1.9873157
2014-06-04,2.152033370844249,2.5836577
2014-06-05,1.0087624074371933,2.090317
2014-06-06,0.4330746994786271,2.1029987
2014-06-07,0.7206072512043938,1.5873564
2014-06-08,-4.784275678635305,-1.6045823
2014-06-09,0.423006623039332,1.2515855
2014-06-10,2.7381846992830123,2.5476208
2014-06-11,1.2919863821933135,2.6388888
2014-06-12,4.192672999642838,3.3622265
2014-06-13,7.354662313180417,2.7440462
2014-06-14,5.611007949189636,3.1258266
2014-06-15,-1.3346123962010445,-0.070103556
2014-06-16,1.8603990366874967,1.5785251
2014-06-17,3.911948797322093,2.3429735
2014-06-18,-2.822053953698877,0.58454996
2014-06-19,-2.2387776016050314,1.1261629
2014-06-20,0.9771401674937683,1.6300539
2014-06-21,3.3140462515130147,2.861116
2014-06-22,0.38504137567447827,-0.9980995
2014-06-23,3.304884240189296,1.054888
2014-06-24,4.486676519210646,2.9122655
2014-06-25,2.7479170664279953,2.2824917
2014-06-26,4.550009010401449,2.7488244
2014-06-27,4.844150485810868,2.0165093
2014-06-28,4.563372647810407,2.4647622
2014-06-29,-2.328913741626941,-2.0595012
2014-06-30,0.6768205773792865,1.0667253
2014-07-01,-4.500283947455686,-1.3632743
2014-07-02,-1.7645518426093765,-1.2329801
2014-07-03,1.2808068961453118,1.0915177
2014-07-04,3.110759633599266,1.1129949
2014-07-05,5.23438708438669,3.9575984
2014-07-06,-0.5589148460010097,-0.6547056
2014-07-07,5.2191226342391674,2.802143
2014-07-08,7.303222794614443,3.839461
2014-07-09,5.4676976587768555,3.9247139
2014-07-10,6.05634832233249,4.5900254
2014-07-10,6.055124881995149,4.405536
2014-07-11,7.512332139715257,4.9079447
2014-07-12,3.6229711792239305,2.8829112
2014-07-13,-2.6745447520289045,-2.612787
2014-07-14,0.02235349605183634,0.46583146
2014-07-15,5.111309302543791,2.325238
2014-07-16,-17.357001975843772,-7.463542
2014-07-17,-15.182208061547254,-7.5899506
2014-07-18,-13.212151017147896,-7.650505
2014-07-19,1.3833697160672473,-1.2677459
2014-07-20,-2.47483947983514,-3.2157822
2014-07-21,1.930009331683478,1.0903534
2014-07-22,2.481548597759092,2.3330576
2014-07-23,-0.2808464357886489,1.1613116
2014-07-24,3.0282049908789723,2.0478716
2014-07-25,1.3696639372854704,0.6707555
2014-07-26,-2.5002882250868983,2.7046306
2014-07-27,-4.995207163156172,-4.256791
2014-07-28,-0.01916712552316004,0.08959793
2014-07-29,2.7526737052022328,0.040478066
2014-07-30,3.8621455294878473,3.6790369
2014-07-31,6.329521970457423,4.4237733
2014-08-01,5.752340462177219,3.108831
2014-08-02,2.7181081485109626,3.3101883
2014-08-03,-0.8616994131263297,-1.0241845
2014-08-04,3.8136135549026315,2.1824722
2014-08-05,-12.716102052362071,-3.2679224
