0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
8870,M/S VIJAYANTH DEVELOPERS PVT LTD,0.75,Tirunelveli,Wind,22-Aug-2012
8871,"BETA WIND FARM (P) LTD.,",1.60,Tirunelveli,Wind,25-Aug-2012
8872,"RIDDHI SIDDHI GLUCO BIOLS LTD.,",0.75,Tirunelveli,Wind,27-Aug-2012
8873,"ECHANDA URJA (P) LTD.,",1.50,Tirunelveli,Wind,27-Aug-2012
8874,"ECHANDA URJA (P) LTD.,",1.50,Tirunelveli,Wind,27-Aug-2012
8875,"ECHANDA URJA (P) LTD.,",1.50,Tirunelveli,Wind,27-Aug-2012
8876,"MOTHI SPINNER PVT.LTD.,",0.75,Tirunelveli,Wind,28-Aug-2012
8877,"MOTHI SPINNER PVT.LTD.,",0.75,Tirunelveli,Wind,3-Sep-2012
8878,"ECHANDA URJA (P) LTD.,",1.50,Tirunelveli,Wind,3-Sep-2012
8879,AJEYA CIVIL CONSTRUCTION - 1,0.80,Tuticorin,Wind,5-Sep-2012
