0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
1770,"ARUN TEXTILES (P) LTD.,",0.60,Tirunelveli,Wind,17-Jul-2004
1771,Rogini Garments,1.00,palladam,Wind,17-Jul-2004
1772,SREE AYYANAR SPINNING & WEAVING MILLS,0.85,Tirunelveli,Wind,21-Jul-2004
1773,Velligiri Andavar Textiles(P) Ltd,0.23,Udumalpet,Wind,22-Jul-2004
1774,Coimbatore Roller Flour Mills (P) Ltd,0.23,Udumalpet,Wind,22-Jul-2004
1775,K.P Textiles (Cbe) {P} Ltd,0.75,Udumalpet,Wind,22-Jul-2004
1776,Dollar Energy (P) Limitted,0.75,Udumalpet,Wind,23-Jul-2004
1777,Dollar Energy (P) Limitted,0.75,Udumalpet,Wind,23-Jul-2004
1778,K.P Textiles (Cbe) {P} Ltd,0.75,Udumalpet,Wind,23-Jul-2004
1779,"PAVATHAL SPINNING MILLS (P) LTD.,",1.25,Tirunelveli,Wind,24-Jul-2004
