0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
6820,VTM LIMITED,2.10,Tirunelveli,Wind,21-Aug-2010
6821,RAAJ ASSOCIATES,0.25,Tirunelveli,Wind,21-Aug-2010
6822,NATIONAL ENTERPRISES,2.10,Tirunelveli,Wind,25-Aug-2010
6823,NATIONAL ENTERPRISES,2.10,Tirunelveli,Wind,25-Aug-2010
6824,KAP WIND ENERGY,0.25,Tirunelveli,Wind,25-Aug-2010
6825,PRABHU TEXTILES,0.60,palladam,Wind,25-Aug-2010
6826,SENTHIL WIND POWER PVT.LTD.,0.23,palladam,Wind,25-Aug-2010
6827,"PAHARPUR COOLING TOWERS LTD.,",0.80,Tirunelveli,Wind,26-Aug-2010
6828,M/s.Ambika Cotton Mills Ltd,1.50,Theni,Wind,26-Aug-2010
6829,M/s.Ambika Cotton Mills Ltd,1.50,Theni,Wind,26-Aug-2010
