0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
1860,"M Ct M GLOBAL INVESTMENTS (P) LTD.,",0.60,Tirunelveli,Wind,3-Sep-2004
1861,"P.P.WIND FARM (P) LTD.,",0.50,Tirunelveli,Wind,4-Sep-2004
1862,Sri Saravana Spinning Mills (P) Ltd,1.25,Udumalpet,Wind,7-Sep-2004
1863,Sahana Clothing Company Pvt. Ltd.,1.25,Udumalpet,Wind,7-Sep-2004
1864,VV Green Power Pvt.Ltd,0.50,Udumalpet,Wind,9-Sep-2004
1865,SAKS POWER PVT. LTD.,0.23,Udumalpet,Wind,9-Sep-2004
1866,"GEM RENEWABLES PVT.LTD.,",0.45,Tirunelveli,Wind,9-Sep-2004
1867,"SHUSBINDU MANUFACTURING (P) LTD.,",0.23,Tirunelveli,Wind,9-Sep-2004
1868,"BANNARI AMMAN SPINNING MILLS LTD.,",1.25,Tirunelveli,Wind,9-Sep-2004
1869,SHIVA MILLS LIMITED,1.25,Tirunelveli,Wind,9-Sep-2004
