0,1,2,3,4,5,6
Details of Commissioned Biomass power projects in Karnataka,,,,,,
S NO.,Name of the Project,InstalledCapacity(MW),TYPE,Location(District),STATES,DATE OFCOMMISSION
1,Ria Power(Formerly known as MallvalliPower plant Ltd ),4.50,Biomass,Mandya,Karnataka,19-Jul-2001
2,Hassan Biomass Power Co. Pvt. Ltd.,8.00,Biomass,Hassan,Karnataka,17-Mar-2003
3,Samsons Distilleries Pvt. Ltd.,2.00,Biomass,Davanegere,Karnataka,18-Jun-2003
4,Bhagyanagar Solvents & Extractions Pvt. Ltd.,7.50,Biomass,Raichur,Karnataka,1-Sep-2003
5,RK Power Gen Pvt. Ltd.,20.00,Biomass,Chitradurga,Karnataka,1-Jan-2004
6,Indra Power Energies Ltd.,6.00,Biomass,Koppal,Karnataka,13-Feb-2004
7,Koppal Green Power Ltd.,6.00,Biomass,Koppal,Karnataka,1-Jan-2005
8,Power Onicks Ltd.,6.00,Biomass,Bellary,Karnataka,5-Jan-2005
9,Konark Power Ltd.,7.03,Biomass,Tumkur,Karnataka,5-May-2005
10,Ravikiran Power Project Pvt. Ltd.,7.50,Biomass,Koppal,Karnataka,1-Jun-2005
11,Koganti Power Pvt. Ltd.,7.50,Biomass,Raichur,Karnataka,26-Nov-2005
