0,1,2,3,4,5,6
S NO.,Name Of the Project,InstalledCapacity(MW),Type,Location(District),State,DATE OFCOMMISSIONING
Generacion Eolica India (P) Ltd,8.00,Wind,Gadag,Karnataka,7-Jul-2008,
Belgaum Wind Farms (P) Ltd,0.80,Wind,Gadag,Karnataka,7-Jul-2008,
BP Energy India (P) Limited,11.55,Wind,Chitradurga,Karnataka,19-Jul-2008,
Hindustan Zinc Limited,3.20,Wind,Gadag,Karnataka,28-Jul-2008,
Skytech Enginbeering,0.23,Wind,Gadag,Karnataka,12-Aug-2008,
Nagashanthi Enterprises (P) Ltd-GWL,0.23,Wind,Gadag,Karnataka,12-Aug-2008,
J.B.M. Industries,0.23,Wind,Gadag,Karnataka,12-Aug-2008,
"Mayura Steels Pvt Ltd., - TDPL",0.45,Wind,Gadag,Karnataka,12-Aug-2008,
"B.S.Channabasappa & Sons,",0.68,Wind,Gadag,Karnataka,12-Aug-2008,
Basvaraj N Patil Limited-GWL,0.23,Wind,Gadag,Karnataka,13-Aug-2008,
Kedia Enterprises,0.45,Gadag,Karnataka,13-Aug-2008,,
