0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
8660,Mahesh Kumar Spinning Mills (P) Ltd,0.60,palladam,Wind,29-Mar-2012
8661,The Andhra Sugars Limited,1.25,palladam,Wind,29-Mar-2012
8662,RC WIND POWERS LLP.,1.50,palladam,Wind,29-Mar-2012
8663,SARAVANA FINANCE,0.25,palladam,Wind,29-Mar-2012
8664,Vividwind Energy Pvt. Ltd.,0.85,palladam,Wind,29-Mar-2012
8665,Vividwind Energy Pvt. Ltd.,0.85,palladam,Wind,29-Mar-2012
8666,079224724071,2.10,Tirunelveli,Wind,29-Mar-2012
8667,PGSD ENGINEERING LLP,1.00,Tuticorin,Wind,29-Mar-2012
8668,ATC Limited,1.50,Udumalpet,Wind,30-Mar-2012
8669,"SHRI DHANALAKSHMI SPINNTEX (P) LTD.,",0.80,Tirunelveli,Wind,30-Mar-2012
