0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
720,Lakshmi Techonology And Engg.Ind.Ltd,0.30,palladam,Wind,29-Jun-1996
721,Sivasakthi Hatcheries and Farms,0.25,COIMBATORE(SOUTH),Wind,30-Jun-1996
722,Intech Power Kovai Pvt. Ltd.,1.32,Udumalpet,Wind,17-Jul-1996
723,Intech Power Kovai Pvt. Ltd.,0.33,Udumalpet,Wind,17-Jul-1996
724,SKM Universal Marketing COMPANY PVT.Ltd,0.23,palladam,Wind,19-Sep-1996
725,SEYADU BEEDI COMPANY,0.68,Tirunelveli,Wind,27-Sep-1996
726,Kirlosker Electric,1.20,Udumalpet,Wind,27-Sep-1996
727,LAKSHMI TECHNOLOGIES & ENGG.INDUS.LT,0.60,palladam,Wind,27-Sep-1996
728,The Metal Powder Company Ltd,0.75,Kanyakumari,Wind,28-Sep-1996
729,KARMA ENERGY LTD,0.55,Tuticorin,Wind,28-Sep-1996
