0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
9110,"VELATAL SPINNING MILLS P LTD.,",2.10,Tirunelveli,Wind,30-Mar-2015
9111,"GHCL LTD.,",2.10,Tirunelveli,Wind,30-Mar-2015
9112,"GHCL LTD.,",2.10,Tirunelveli,Wind,30-Mar-2015
9113,M/s.Royal Classic Mills P Ltd,1.50,Dindugal,Wind,30-Mar-2015
9114,Batliboi Renewable Energy Solutions Pvt Ltd,0.25,COIMBATORE(SOUTH),Wind,31-Mar-2015
9115,SURVESH MULTIPLAST INDIA PVT LTD,0.60,COIMBATORE(SOUTH),Wind,31-Mar-2015
9116,Kanishk steel industries Ltd,1.58,COIMBATORE(SOUTH),Wind,31-Mar-2015
9117,Sree Saravanabalaji Textiles Pvt Ltd,0.25,COIMBATORE(SOUTH),Wind,31-Mar-2015
9118,"PAVATHAL SPINNING MILLS (P) LTD.,",0.23,Tirunelveli,Wind,31-Mar-2015
9119,"JAYAJOYHI FOODS (P) LTD.,",0.23,Tirunelveli,Wind,31-Mar-2015
