0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
1020,"S.P.SPINNING MILLS (P) LTD.,",0.60,Tirunelveli,Wind,31-Mar-2001
1021,"WEIZMANN FOREX LTD.,",0.60,Tirunelveli,Wind,31-Mar-2001
1022,SABITHA VENKATESAN WIND FARMS P LTD.,0.23,palladam,Wind,31-Mar-2001
1023,HINDUSTAN TEXTILES B UNIT II,0.23,palladam,Wind,31-Mar-2001
1024,STRIBOG POWER PVT.LTD,0.70,palladam,Wind,31-Mar-2001
1025,PURANI TEXTILES PVT  LTD,0.35,palladam,Wind,31-Mar-2001
1026,AIKI ECO POWER LLP,0.23,palladam,Wind,31-Mar-2001
1027,SABITHA VENKATESAN WIND FARMS P.LTD.,0.23,palladam,Wind,31-Mar-2001
1028K,VILPATTI LAKSHMI ROLLER FLOUR MILLS LIMIT,D0.75,Tirunelveli,Wind,3-Apr-2001
1029K,VILPATTI LAKSHMI ROLLER FLOUR MILLS LIMIT,D0.75,Tirunelveli,Wind,3-Apr-2001
