0,1,2,3,4,5,6
List of Commissioned Biopower Projects in Maharastra,,,,,,
,BIOMASS POWER PROJECTS,,,,,
S.NO,NAME OF PLANT,INSTALLEDCAPACITY (MW),TYPE,LOCATION,STATE,DATE OFCOMMISIONING
1,M/s Team FerroAlloys Pvt Ltd,8.00,Biomass,Dist Gondia,Maharashtra,22-12-05
2,M/s SaradambikaPower Plant Pvt Ltd,10.00,Biomass,Dist Chandrapur,Maharashtra,30-06-06
3,M/s. ArmstrongEnergy Pvt Ltd,6.00,Biomass,Dist Nashik,Maharashtra,29-03-08
4,M/s. ShalivahanaProjects  Ltd,10.00,Biomass,Dist Yeotmal,Maharashtra,17-01-08
5,M/s.Varam Bio-Energy Pvt Ltd,10.00,Biomass,Dist Bhandara,Maharashtra,15-02-09
6,M/s. Rake Power Ltd,10.00,Biomass,Dist Nagpur,Maharashtra,25-07-08
7,M/s. GAPS Power &Infrastructure PvtLtd,13.00,Biomass,Dist Aurangabad,Maharashtra,11-11-08
8,M/s.Ind -BarathEnergies(Maharashtra )Ltd,20.00,Biomass,Dist Nanded,Maharashtra,01-08-09
9,M/s. A.A.Energy,10.00,Biomass,Dist Gadchiroli,Maharashtra,04-10-10
