0,1,2,3,4,5,6
S NO.,Name Of the Project,InstalledCapacity(MW),Type,Location(District),State,DATE OFCOMMISSIONING
"Mysore Mercantile Company Ltd.,",1.60,Wind,Chitradurga,Karnataka,18-Aug-2005,
"Mysore Mercantile Company Ltd.,",2.40,Wind,Chitradurga,Karnataka,29-Aug-2005,
"Mysore Mercantile Company Ltd.,",0.80,Wind,Chitradurga,Karnataka,31-Aug-2005,
"Abletech Electro Engineers Pvt. Ltd.,",1.60,Wind,Chitradurga,Karnataka,31-Aug-2005,
CBM Corporation MMCL,0.80,Wind,Chitradurga,Karnataka,17-Sep-2005,
Mineral Enterprises Ltd (MMCL),2.40,Wind,Chitradurga,Karnataka,17-Sep-2005,
"Avanthi FeedsLtd.,",3.20,Wind,Chitradurga,Karnataka,29-Sep-2005,
"Srinivasa Cystine Ltd.,",0.80,Wind,Chitradurga,Karnataka,29-Sep-2005,
"B V Finanace & Leasing LTd.,",0.80,Wind,Chitradurga,Karnataka,29-Sep-2005,
Jubilee Textile Mills,0.80,Wind,Chitradurga,Karnataka,29-Sep-2005,
RDS Construction Company,0.80,Chitradurga,Karnataka,29-Sep-2005,,
