0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
5340,M/s. Maple Renewable Power (P) Ltd,0.60,Dindugal,Wind,5-Aug-2008
5341,Sri Kumaraswamy Mineral Exports Pvt Ltd,1.25,Dindugal,Wind,5-Aug-2008
5342,Sri Kumaraswamy Mineral Exports Pvt Ltd,1.25,Dindugal,Wind,6-Aug-2008
5343,BRIGHT CASTINGS,0.60,Tirunelveli,Wind,8-Aug-2008
5344S,I DHANALAKSHMI COTTON & RICE MILLS PVT L,D1.50,Tirunelveli,Wind,16-Aug-2008
5345R,NI MEYYAMMAi ACHI OF CHETTINAD CHAR.TR,st0.60,Tirunelveli,Wind,19-Aug-2008
5346,ENLIGHT GREEN POWER PVT LTD,0.25,Tirunelveli,Wind,21-Aug-2008
5347,Hotel Chandra Towers Ltd.,0.25,palladam,Wind,21-Aug-2008
5348,Shanthi Precision Instruments India (P) Ltd.,0.25,palladam,Wind,21-Aug-2008
5349,"RSM SAPTHAGIRI FINANCE LTD.,",0.60,Tirunelveli,Wind,25-Aug-2008
