0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
3970,MRF LIMITED,0.80,Tirunelveli,Wind,30-May-2006
3971,Sri Selvanayagi Wind Farm,0.25,palladam,Wind,1-Jun-2006
3972,"L.S.MILLS LTD.,",1.65,Tirunelveli,Wind,2-Jun-2006
3973,"SANSAR GREEN ENERGY (P) LTD.,",0.75,Tirunelveli,Wind,2-Jun-2006
3974,Sri Sai Wind Farms,0.25,palladam,Wind,2-Jun-2006
3975,SRI JAYAVILAS SUBBARAJ SPINNING MILLS P,0.25,Tirunelveli,Wind,12-Jun-2006
3976,L.S. Mills Ltd,1.65,Udumalpet,Wind,15-Jun-2006
3977,Sakthi Wind Power,0.25,Udumalpet,Wind,15-Jun-2006
3978,"L.S.MILLS LTD.,",1.65,Tirunelveli,Wind,15-Jun-2006
3979,L.S. Mills Ltd,1.65,Udumalpet,Wind,21-Jun-2006
