0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
592M0,s.Reliance Ornatus Enterprises & Ventures Pvt,td0.23,Tirunelveli,Wind,28-Aug-2009
5921,"S.PONNAIYAN & CO,",0.60,Tirunelveli,Wind,28-Aug-2009
5922,S.PONNAIYAN ASSOCIATES WIND FARM CON,0.60,Tirunelveli,Wind,28-Aug-2009
5923,AA INFRASTRUCTURE CONSULTING & ENGINEE,0.23,Tirunelveli,Wind,28-Aug-2009
5924,AA INFRASTRUCTURE CONSULTING & ENGINEE,0.23,Tirunelveli,Wind,28-Aug-2009
5925,"AMBANI INTERNATIONAL (P) LTD.,",0.23,Tirunelveli,Wind,28-Aug-2009
5926,"AAA BUSINESS MACHINES PVT LTD.,",0.23,Tirunelveli,Wind,28-Aug-2009
5927,"AAA BUSINESS MACHINES PVT LTD.,",0.23,Tirunelveli,Wind,29-Aug-2009
5928,"POWERICA LIMITED.,",0.23,Tirunelveli,Wind,29-Aug-2009
5929,"POWERICA LIMITED.,",1.65,Tirunelveli,Wind,2-Sep-2009
