0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
1090,Shree Mtk Textiles (P) Ltd,0.23,Udumalpet,Wind,30-Mar-2002
1091,Sree Anandkumar Mills Limited,0.35,Udumalpet,Wind,30-Mar-2002
1092,RAJALAKSHMI WIND ENERGY LTD,2.48,Tirunelveli,Wind,31-Mar-2002
1093,RAJALAKSHMI WIND ENERGY LTD,4.50,Tirunelveli,Wind,31-Mar-2002
1094,"FAIRDEAL SUPPLIES  LTD.,",0.50,Tirunelveli,Wind,31-Mar-2002
1095,"P.SUBBARAJ WIND FARM.,",0.50,Tirunelveli,Wind,31-Mar-2002
1096,"JPP MILLS (P) LTD.,",0.50,Tirunelveli,Wind,31-Mar-2002
1097,PK LAXMI MILL INDIA PVT LTD,0.50,Tirunelveli,Wind,31-Mar-2002
1098,VANITHA TEXTILES,0.50,Tirunelveli,Wind,31-Mar-2002
1099,Selwind Industries (P) Ltd,0.35,Udumalpet,Wind,31-Mar-2002
