0,1,2,3,4,5,6
List of Commissioned Solar Power Projects in Odisha,,,,,,
S.NO,NAME OF PLANT,INSTALLEDCAPACITY(MW),TYPE,LOCATION,STATE,DATE OF COMMISSIONING
1,ACME Odisha Solar Power Pvt. Ltd.,25.00,Solar,Bolangir,Odisha,22-Jun-2015
2,GEDCOL through SECI VGF Scheme,20.00,Solar,Manamunda,Odisha,6-Jun-2016
3,M/s Jyoti Solar Solutions Pvt. Ltd.through SECI,10.00,Solar,Bolangir,Odisha,4-May-2018
4,M/s Sadipali Solar Pvt. Ltd. throughSECI,20.00,Solar,Kalahandi,Odisha,14-May-2018
5,M/s Dakshin Odisha Urja Pvt. Ltd.through SECI,40.00,Solar,Bargarh,Odisha,5-Sep-2018
6,M/s Vento Power & Energy Ltd.through SECI,40.00,Solar,Kalahandi,Odisha,26-Sep-2018
7,M/s Vento Power Pvt. Ltd. throughSECI,40.00,Solar,Balangir,Odisha,1-Jan-2019
8,M/s Vento Power Infra Pvt. Ltd.through SECI,40.00,Solar,Balangir,Odisha,19-Jan-2019
9,M/s Vento Energy Infra Pvt. Ltd.through SECI,40.00,Solar,Nabarangpur,Odisha,21-Jan-2019
10,M/s Vento Power Projects Pvt. Ltd.through SECI,40.00,Solar,Kalahandi,Odisha,21-Jan-2019
,Total,315.00,,,,
