0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
1650,Sjlt Spinning Mills (P) Limited,0.23,Udumalpet,Wind,31-Mar-2004
1651,"EVEREADY SPINNING MILLS (P) LTD.,",1.25,Tirunelveli,Wind,31-Mar-2004
1652,MSR WIND FARM,0.50,Tirunelveli,Wind,31-Mar-2004
1653,"ARRAY LAND DEVELOPERS (P) LTD.,",1.25,Tirunelveli,Wind,31-Mar-2004
1654,MEHALA MILLS,1.25,Tirunelveli,Wind,31-Mar-2004
1655,"CENTWIN TEXTILE MILLS (P) LTD.,",1.25,Tirunelveli,Wind,31-Mar-2004
1656,"RANE TRW STEERING SYSTEM LTD.,",0.60,Tirunelveli,Wind,31-Mar-2004
1657,SRI JANATRHANA SPINNING MILLS,0.60,Tirunelveli,Wind,31-Mar-2004
1658,"JAYAKRISHNA FLOUR MILLS (P) LTD.,",0.23,Tirunelveli,Wind,31-Mar-2004
1659,"JAYAKRISHNA FLOUR MILLS (P) LTD.,",0.23,Tirunelveli,Wind,31-Mar-2004
