0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
1190,Poomex Clothing Company,0.45,Udumalpet,Wind,19-Mar-2003
1191,Poomex Clothing Company,0.68,Udumalpet,Wind,19-Mar-2003
1192,Sree  Anandhakumar Mills Ltd,0.23,Udumalpet,Wind,19-Mar-2003
1193,JANSONS TEXTILE PROCESSORS,1.25,Tirunelveli,Wind,21-Mar-2003
1194,"ANUGRAHA VALVE CASTINGS LTD.,",1.25,Tirunelveli,Wind,21-Mar-2003
1195,"KUTTI SPINNERS (P) LTD.,",1.25,Tirunelveli,Wind,21-Mar-2003
1196,"KPR MILL LTD.,",1.25,Tirunelveli,Wind,21-Mar-2003
1197,"SORNALAKSHMI SPINNING MILLS (P) LTD.,",1.25,Tirunelveli,Wind,21-Mar-2003
1198,SALZER ELECTRONICS LTD,0.25,palladam,Wind,21-Mar-2003
1199,"SAMBANDAM SPINNING MILLS LTD.,",0.50,Tirunelveli,Wind,22-Mar-2003
