0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
6410,"NAK WIND FARM (P) LTD.,",0.23,Tirunelveli,Wind,30-Mar-2010
6411,BABU ENERGY (P) LTD,0.25,Tirunelveli,Wind,30-Mar-2010
6412,"PRAKESH POWERS (P) LTD.,",0.25,Tirunelveli,Wind,30-Mar-2010
6413,M/s Sri Nagamma Powers Pvt Ltd,0.25,Tirunelveli,Wind,30-Mar-2010
6414,"SHRI DHANALAKSHMI SPINTEX (P) LTD.,",0.60,Tirunelveli,Wind,30-Mar-2010
6415,CLEAN SWITCH INDIA PRIVATE LIMITED,0.60,Tirunelveli,Wind,30-Mar-2010
6416,CLEAN SWITCH INDIA PRIVATE LIMITED,0.60,Tirunelveli,Wind,30-Mar-2010
6417,"BEST ENGINEERS PUMPS (P) LTD.,",1.50,Tirunelveli,Wind,30-Mar-2010
6418,TCP LIMITED,0.60,palladam,Wind,30-Mar-2010
6419,SHARADHA TERRY PRODUCTS,0.60,palladam,Wind,30-Mar-2010
