0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
5960,SANKAR & ASSOCIATES,1.25,Tirunelveli,Wind,22-Sep-2009
5961,ALLWIN MILLS,0.25,Tirunelveli,Wind,22-Sep-2009
5962,ALLWIN MILLS,0.25,Tirunelveli,Wind,22-Sep-2009
5963,ALLWIN MILLS,0.25,Tirunelveli,Wind,22-Sep-2009
5964,"DOLLAR INDUSTRIES (P) LTD.,",1.25,Tirunelveli,Wind,22-Sep-2009
5965,"BALAJI HEAVY LIFTERS (P) LTD.,",1.25,Tirunelveli,Wind,22-Sep-2009
5966,SPI POWER,1.50,Tirunelveli,Wind,22-Sep-2009
5967,SRI JAYAMAARUTHI YARN INDIAA PVT LTD,1.50,Tirunelveli,Wind,22-Sep-2009
5968,PONKUMARI WIND FARM,1.50,Tirunelveli,Wind,22-Sep-2009
5969,ARUN TEXTILES PVT.LTD,0.60,palladam,Wind,22-Sep-2009
