0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
7390,"CITRON ECO POWER (P) LTD.,",0.85,Tirunelveli,Wind,23-Mar-2011
7391,KIWI Cottspin Mill (P) Ltd,0.25,palladam,Wind,23-Mar-2011
7392,KIWI Cottspin Mill (P) Ltd,0.25,palladam,Wind,23-Mar-2011
7393,KIWI Cottspin Mill (P) Ltd,0.25,palladam,Wind,23-Mar-2011
7394,Arun Dyechem,0.23,palladam,Wind,23-Mar-2011
7395,Nagamalai Textiles India Pvt. Ltd.,0.23,palladam,Wind,23-Mar-2011
7396,Guru Spinning Mills P Ltd,0.23,palladam,Wind,23-Mar-2011
7397,N K Wind Farms (India) P Ltd,0.25,palladam,Wind,23-Mar-2011
7398,Karpagam Tex,0.60,Udumalpet,Wind,24-Mar-2011
7399,G.R.T. JEWELLERS (INDIA) P LTD,1.50,COIMBATORE(SOUTH),Wind,24-Mar-2011
