0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
2280,PRAKASH POWER PVT.LTD.,0.35,palladam,Wind,2-Mar-2005
2281,BABU ENERGY PVT.LTD.,0.35,palladam,Wind,2-Mar-2005
2282,V.S.PALANI SWAMY COMPANY,0.75,Tirunelveli,Wind,3-Mar-2005
2283,ARMSTRONG POWER (P) LTD,0.50,Tirunelveli,Wind,4-Mar-2005
2284,SHIFA CHEMICALS,0.60,Tirunelveli,Wind,4-Mar-2005
2285,ERODE SRI PALANI MURUGAN SPINNING MILLS,0.60,Tirunelveli,Wind,4-Mar-2005
2286,"KAMACHI STEELS LTD.,",1.20,Tirunelveli,Wind,4-Mar-2005
2287,MSA WIND FARM,1.25,Tirunelveli,Wind,4-Mar-2005
2288,SHRI AMMAN STEEL & ALLIED INDUS.(P) LTD,1.25,Tirunelveli,Wind,4-Mar-2005
2289,"G.K.GREEN POWER (P) LTD.,",1.25,Tirunelveli,Wind,4-Mar-2005
