0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
8470,"VAAYU RENEWABLE ENERGY (TAPTI) P LTD.,",0.80,Tirunelveli,Wind,1-Feb-2012
8471,"RATEDI WIND POWER PVT LTD.,",0.80,Tirunelveli,Wind,1-Feb-2012
8472,"RATEDI WIND POWER PVT LTD.,",0.80,Tirunelveli,Wind,1-Feb-2012
8473,"RATEDI WIND POWER PVT LTD.,",0.80,Tirunelveli,Wind,2-Feb-2012
8474,Basant Wind Farms Pvt. Ltd.,2.00,palladam,Wind,2-Feb-2012
8475,"RATEDI WIND POWER PVT LTD.,",0.80,Tirunelveli,Wind,3-Feb-2012
8476,"RATEDI WIND POWER PVT LTD.,",0.80,Tirunelveli,Wind,4-Feb-2012
8477,"ECHANDA URJA (P) LTD.,",1.50,Tirunelveli,Wind,4-Feb-2012
8478,"ECHANDA URJA (P) LTD.,",1.50,Tirunelveli,Wind,4-Feb-2012
8479,"ECHANDA URJA (P) LTD.,",1.50,Tirunelveli,Wind,4-Feb-2012
