0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
4290,"WIND STAR ENERGY (SOUTH INDIA) P LTD.,",0.23,Tirunelveli,Wind,11-Dec-2006
4291,"RENAISSANCE RTW ASIA PVT.LTD.,",0.75,Tirunelveli,Wind,19-Dec-2006
4292,"Lakshmi Machine Works Ltd,",1.65,Udumalpet,Wind,22-Dec-2006
4293,"Lakshmi Machine Works Ltd,",1.65,Udumalpet,Wind,22-Dec-2006
4294,Rohini Textile Industry (P) Ltd,0.23,Udumalpet,Wind,22-Dec-2006
4295,KPR Wind Energy Pvt Limited,0.25,palladam,Wind,23-Dec-2006
4296,M/s FABFIT APPARELS (INDIA) PVT LTD,0.85,palladam,Wind,23-Dec-2006
4297,KPR GREEN ENERGY PVT.LTD,0.23,palladam,Wind,26-Dec-2006
4298,"RENAISSANCE RTW ASIA PVT.LTD.,",0.75,Tirunelveli,Wind,27-Dec-2006
4299,"VVD & SONS (P) LTD.,",0.75,Tirunelveli,Wind,28-Dec-2006
