0,1,2,3,4,5,6
S NO.,Name Of the Project,InstalledCapacity(MW),Type,Location(District),State,DATE OFCOMMISSIONING
Keerthi industries Ltd.,1.50,Wind,Hassan,Karnataka,29-Sep-2007,
Bhoruka Power Corporation Limited,7.20,Wind,Gadag,Karnataka,29-Sep-2007,
Hindustan Zinc Limited,4.00,Wind,Gadag,Karnataka,17-Dec-2007,
Generacion Eolica India (P) Ltd,3.20,Wind,Gadag,Karnataka,17-Dec-2007,
Bharat Earth Movers Limited,1.25,Wind,Gadag,Karnataka,20-Dec-2007,
Bharat Earth Movers Limited,1.25,Wind,Gadag,Karnataka,20-Dec-2007,
Bharat Earth Movers Limited,1.25,Wind,Gadag,Karnataka,20-Dec-2007,
Bharat Earth Movers Limited,1.25,Wind,Gadag,Karnataka,20-Dec-2007,
"Enercon (India) Ltd.,",11.40,Wind,Gadag,Karnataka,31-Dec-2007,
Ranka N Ranka,5.00,Wind,Chitradurga,Karnataka,9-Jan-2008,
Hutti Gold Mines Company Ltd,4.50,Chitradurga,Karnataka,23-Jan-2008,,
