0,1,2,3,4,5,6
List of commissined Solar  projects in Madhya Pradesh,,,,,,
S.No,Project Name,InstalledCapacity(MW),Type,Location,State,CommissioningDate
1,KRBL LTD (5.6 MW),5.60,Solar,,Madhya Pradesh,
2,KRBL LTD(6.63 MW),6.63,Solar,,Madhya Pradesh,
3,NEEL PROPERTIES,1.00,Solar,,Madhya Pradesh,
4,ACTIVE SOLAR LLP (DIV AGAR),1.25,Solar,,Madhya Pradesh,
5,ADITYA MARINE LTD (DIV AGAR),0.63,Solar,,Madhya Pradesh,
6,ADITYA MARINE LTD. -II (SUSNER),0.60,Solar,,Madhya Pradesh,
7,ANAND LADDHA,0.20,Solar,,Madhya Pradesh,
8,ANKIT GEMS PVT. LTD.,1.25,Solar,,Madhya Pradesh,
9,ATUL SHARMA-I 1 MW BERCHHA,1.00,Solar,,Madhya Pradesh,
10,AVON CYCLES LTD.,1.25,Solar,,Madhya Pradesh,
11,BONATERRA GREEN HOUSES LLP. (DIV AGAR),0.63,Solar,,Madhya Pradesh,
12,CENTEX FABRICS,1.25,Solar,,Madhya Pradesh,
13,DEEPAK INDUSTRIES LTD.,5.00,Solar,,Madhya Pradesh,
14,DHAR AUTOMOTIVES PVT LTD,1.25,Solar,,Madhya Pradesh,
15,DHARAMPAL PREMCHAND LTD,1.25,Solar,,Madhya Pradesh,
16,EASTMAN INTERNATIONAL (2 MW),2.00,Solar,,Madhya Pradesh,
17,FLOW DEVICES SYSTEMS,0.63,Solar,,Madhya Pradesh,
18,"FRIENDS SALT WORKS & ALLIED INDUSTRIES,SUSNER",5.00,Solar,,Madhya Pradesh,
