0,1,2,3,4,5,6
S NO.,Name Of the Project,InstalledCapacity(MW),Type,Location(District),State,DATE OFCOMMISSIONING
MSPL-5 (FIZA),1.50,Wind,Chitradurga,Karnataka,8-Sep-2004,
MSPL-4,2.85,Wind,Chitradurga,Karnataka,8-Sep-2004,
MSPL-8 (FIZA),0.95,Wind,Chitradurga,Karnataka,8-Sep-2004,
Eswari Textiles (FIZA),1.50,Wind,Chitradurga,Karnataka,8-Sep-2004,
Victus Associate (FIZA),0.75,Wind,Chitradurga,Karnataka,8-Sep-2004,
"Patel Shanti Steels Pvt. Ltd,",0.60,Wind,Chitradurga,Karnataka,24-Sep-2004,
"P.Vijay Kumar.,",0.60,Wind,Chitradurga,Karnataka,24-Sep-2004,
"P.Mohan Lal.,",0.60,Wind,Chitradurga,Karnataka,24-Sep-2004,
Karnataka Renewable EnergyDevelopment Ltd.,2.50,Wind,Bellary,Karnataka,28-Sep-2004,
"Rohit surfactants Pvt Ltd., (FormerlyShri Mahadeo Soap Industries Pvt.Ltd., )",3.00,Wind,Chitradurga,Karnataka,30-Sep-2004,
Mineral Enterprises Ltd,1.80,Chitradurga,Karnataka,30-Sep-2004,,
