0,1,2,3,4,5,6
S.NO,Name of Plant,InstalledCapacity (MW),Type,Location(District),State,Date ofCommissioning
32,M/s. Adani Green Energy,216.00,Solar,Rammad Dist,Tamilnadu,11-Mar-2016
33,M/s.Eagle Press Pvt Ltd,5.00,Solar,Karur Dist,Tamilnadu,16-Mar-2016
34,M/s.Ranergy Solutions,2.00,Solar,Virudhunagar Dist,Tamilnadu,18-Mar-2016
35,M/s.Sidaartha Energy Pvt Ltd,5.00,Solar,Rammad Dist,Tamilnadu,18-Mar-2016
36,M/s.Emami Cements Ltd,3.00,Solar,Tuticorin Dist,Tamilnadu,21-Mar-2016
37,M/s.Universal Mine Developers & ServiceProviders Pvt Ltd,13.00,Solar,Dindigul Dist,Tamilnadu,21-Mar-2016
38,M/s.Vedaah Green PowerPvt Ltd,10.00,Solar,Dindigul Dist,Tamilnadu,22-Mar-2016
39,M/s.Saastha Grinders Ltd,5.00,Solar,Virudhunagar Dist,Tamilnadu,22-Mar-2016
40,M/s.Aura Power Ltd,5.00,Solar,Virudhunagar Dist,Tamilnadu,22-Mar-2016
41,M/s.Palvai Green  Ltd,5.00,Solar,Tirupur Dist,Tamilnadu,23-Mar-2016
42,M/s.RB Wovens Pvt Ltd,5.00,Solar,Tirupur Dist,Tamilnadu,23-Mar-2016
