0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
6690,M/s.CLP Wind Farms (Theni - Project-II) Pvt.Ltd,1.65,Theni,Wind,25-Jun-2010
6691,M/s.CLP Wind Farms (Theni - Project-II) Pvt.Ltd,1.65,Theni,Wind,25-Jun-2010
6692,M/s.CLP Wind Farms (Theni - Project-II) Pvt.Ltd,1.65,Theni,Wind,25-Jun-2010
6693,M/s.CLP Wind Farms (Theni - Project-II) Pvt.Ltd,1.65,Theni,Wind,25-Jun-2010
6694,M/s.CLP Wind Farms (Theni - Project-II) Pvt.Ltd,1.65,Theni,Wind,26-Jun-2010
6695,M/s.CLP Wind Farms (Theni - Project-II) Pvt.Ltd,1.65,Theni,Wind,26-Jun-2010
6696,M/s.CLP Wind Farms (Theni - Project-II) Pvt.Ltd,1.65,Theni,Wind,26-Jun-2010
6697,M/s.CLP Wind Farms (Theni - Project-II) Pvt.Ltd,1.65,Theni,Wind,26-Jun-2010
6698,M/s.CLP Wind Farms (Theni - Project-II) Pvt.Ltd,1.65,Theni,Wind,26-Jun-2010
6699,M/s.CLP Wind Farms (Theni - Project-II) Pvt.Ltd,1.65,Theni,Wind,26-Jun-2010
