0,1,2,3,4,5,6
S NO.,Name Of the Project,InstalledCapacity(MW),Type,Location(District),State,DATE OFCOMMISSIONING
Best Corporation Private Limited,6.00,Wind,Raichur,Karnataka,28-Sep-2015,
Viking Knitters,2.00,Wind,Raichur,Karnataka,28-Sep-2015,
Rai Bhadhur Seth ShreeramNarsingdas Private Limited,4.00,Wind,Raichur,Karnataka,28-Sep-2015,
M.Hanumantha Rao (TDPL),2.10,Wind,Gadag,Karnataka,29-Sep-2015,
Pearlite Linears (P) Limited,2.00,Wind,Raichur,Karnataka,1-Oct-2015,
Jindal Aluminum Limited,12.00,Wind,Bellary,Karnataka,3-Oct-2015,
Bhoruka Power Corporation Limited,27.20,Wind,Gadag,Karnataka,26-Nov-2015,
Greenko Bagewadi Wind EnergiesPrivate Limited,30.00,Wind,Vijayapura,Karnataka,1-Dec-2015,
Vyshali Energy Private Limited,48.00,Wind,Vijayapura,Karnataka,23-Dec-2015,
Rohan Solar Power Private Limited(Abletech),10.00,Wind,Davangere,Karnataka,23-Dec-2015,
Sakathi Masala (P) Limited,2.00,Raichur,Karnataka,31-Dec-2015,,
