0,1,2,3,4,5,6
S.No,Project Name,InstalledCapacity(MW),Type,Location,State,CommissioningDate
71,RENEW WIND ENERGY (AP4) PVT. LTD.,18.00,Wind,,Madhya Pradesh,
72,"SUDHEER PROJECTS PVT LTD,BERCHA",30.00,Wind,,Madhya Pradesh,
73,SUZLON GUJRAT WIND PARK LTDKHACHROD,29.40,Wind,,Madhya Pradesh,
74,SUDHEER PROJECTS PVT LTD MAXI,30.00,Wind,,Madhya Pradesh,
75,TIRUPATI DHAR RENEWABLE POWERPVT LTD,15.00,Wind,,Madhya Pradesh,
76,PRISMA RENEWABLE ENERGY (DEWAS)PVT. LTD,22.50,Wind,,Madhya Pradesh,
77,JAMGODRANI WIND FARMS PVT LTDDEWAS,30.00,Wind,,Madhya Pradesh,
78,RENEW WIND ENERGY (MP TWO)DALODA,28.80,Wind,,Madhya Pradesh,
,Total (MW),2436.06,,,,
