0,1,2,3,4,5,6
S.NO,Name of Plant,InstalledCapacity (MW),Type,Location(District),State,Date ofCommissioning
15,M/s. Etica Pvt Ltd,1.00,Solar,Virudhunagar Dist,Tamilnadu,4-Mar-2017
16,M/s. Rane Brake Linings Ltd,2.00,Solar,Virudhunagar Dist,Tamilnadu,15-Mar-2017
17,M/s. Milky Mist Dairy Food Pvt Ltd,2.00,Solar,Erode Dist,Tamilnadu,18-Mar-2017
18,M/s. KAS Onsite Power,22.00,Solar,Dindigul Dist,Tamilnadu,27-Mar-2017
19,M/s. Milky Mist Dairy Food Pvt Ltd,1.00,Solar,Erode Dist,Tamilnadu,31-Mar-2017
20,M/s. Rane TRW Steering System Pvt Ltd,1.00,Solar,Virudhunagar Dist,Tamilnadu,13-Feb-2017
21,M/s. Sun Terrace (Captive ),3.00,Solar,Tiruppur Dist,Tamilnadu,15-Dec-2017
22,M/s. Arja Energies Pvt Ltd,1.00,Solar,Tirupur Dist,Tamilnadu,17-Feb-2017
23,M/s. Super Auto Forge (Captive ),2.00,Solar,Virudhunagar Dist,Tamilnadu,23-Mar-2018
24,M/s. Periakaramalai (Captive ),3.00,Solar,Virudhunagar Dist,Tamilnadu,19-Feb-2018
25,M/s. Hotel Kanappa Grand  (Captive ),1.00,Solar,karur Dist,Tamilnadu,30-Mar-2018
