0,1,2,3,4,5,6
S. No.,Project Name,InstalledCapacity (MW),Type,Location (District),State,Commissioned Date
176,Welspun Solar UP PrivateLimited,5.00,Solar,Bikaner,Rajasthan,22-Apr-2015
177,Suryauday SolairePrakash Private Limited,10.00,Solar,Jodhpur,Rajasthan,28-Apr-2015
178,Azure Clean EnergyPrivate Limited (Part-I),30.00,Solar,Jodhpur,Rajasthan,24-Apr-2015
179,Azure Clean EnergyPrivate Limited (Part-II),10.00,Solar,Jodhpur,Rajasthan,28-Apr-2015
180,Azure GreenTech PrivateLimited,40.00,Solar,Jodhpur,Rajasthan,28-Apr-2015
181,Northern Solaire PrakashPrivate Limited,10.00,Solar,Jodhpur,Rajasthan,29-Apr-2015
182,Azure Sunshine PrivateLimited (Part-I),10.00,Solar,Jodhpur,Rajasthan,2-May-2015
183,Azure Sunshine PrivateLimited (Part-II),10.00,Solar,Jodhpur,Rajasthan,5-May-2015
184,Northern Solaire PrakashPrivate Limited,10.00,Solar,Jodhpur,Rajasthan,7-May-2015
