0,1,2,3,4,5,6
S. No.,Name of Project,Installed Capacity(MW),Name of theDeveloper,Type,Location(District),Date ofCommissioning
869,LNJ Group,16.00,Inox,Wind,Jaisalmer,29-Mar-2013
870,LNJ Group,4.00,Inox,Wind,Jaisalmer,30-Mar-2013
871,Manifold,10.00,Inox,Wind,Jaisalmer,31-Mar-2013
872,RRB Energy Limited,0.60,Vestas,Wind,Jaisalmer,31-Mar-2013
873,Orange Jaisalmer WindEnergy Pvt. Ltd.,39.90,Suzlon,Wind,Jaisalmer,31-Mar-2013
874,Shri Om Agro Products,1.50,Suzlon,Wind,Jaisalmer,31-Mar-2013
875,Markdata Power AndEnergy Ltd,1.25,Suzlon,Wind,Jodhpur,5-Mar-2013
876,CLP Wind Farms (India)Pvt. Ltd.,13.60,Enercon,Wind,Jaisalmer,31-Mar-2013
877,CLP Wind Farms (India)Pvt. Ltd.,11.20,Enercon,Wind,Jaisalmer,
878,CLP Wind Farms (India)Pvt. Ltd.,17.60,Enercon,Wind,Jaisalmer,
879,CLP Wind Farms (India)Pvt. Ltd.,1.60,Enercon,Wind,Jaisalmer,31-Mar-2013
880,Renew Wind Energy(Jadeswar) Pvt. Ltd.,14.40,Enercon,Wind,Jaisalmer,31-Mar-2013
881,Clean Wind Power(Devgarh) Private,37.50,Regen,Wind,Pratapgath,31-Mar-2013
882,Orange RenewablePower Private,19.50,Regen,Wind,Pratapgath,31-Mar-2013
883,Tata Power RenewableEnergy Limited,21.00,Regen,Wind,Pratapgath,31-Mar-2013
