0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
3980,Senpagam Textiles and Spinners,0.25,Udumalpet,Wind,22-Jun-2006
3981,"K.V.S.WIND MILLS (P) LTD.,",0.25,Tirunelveli,Wind,27-Jun-2006
3982,"ARUMAYAAL TEXTILES PVT.LTD.,",0.25,Tirunelveli,Wind,27-Jun-2006
3983,KPM Wind Farms Pvt Ltd,0.25,palladam,Wind,29-Jun-2006
3984,KPM Wind Farms Pvt Ltd,0.25,palladam,Wind,29-Jun-2006
3985,KPM Wind Farms Pvt Ltd,0.25,palladam,Wind,29-Jun-2006
3986,L.S. Mills Ltd,1.65,Udumalpet,Wind,30-Jun-2006
3987,"SKY COTEX INDIA (P) LTD.,",0.75,Tirunelveli,Wind,30-Jun-2006
3988,THIRUMURUGAN COMPANY,0.75,Tirunelveli,Wind,30-Jun-2006
3989,"Aalayam Wind Farms (P) Ltd.,",0.25,palladam,Wind,3-Jul-2006
