0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
6020,SWATHI COTTFAB EXPORTS,0.25,palladam,Wind,27-Sep-2009
6021,PATHI EXPORTS,0.25,palladam,Wind,27-Sep-2009
6022,MR.R.ASOKAN,0.25,palladam,Wind,27-Sep-2009
6023,MAHALINGHAM & COMPANY,0.25,palladam,Wind,27-Sep-2009
6024,P.S.K Engineering construction andCo,1.50,COIMBATORE(SOUTH),Wind,28-Sep-2009
6025,G.V.G INDUSTRIES,0.23,COIMBATORE(SOUTH),Wind,28-Sep-2009
6026,VKA POLYMERS PVT LTD,1.50,Tirunelveli,Wind,28-Sep-2009
6027,"CITRON ECO POWER (P) LTD.,",1.50,Tirunelveli,Wind,28-Sep-2009
6028,"SAPTHAGIRI FINANCE.,",0.25,Tirunelveli,Wind,28-Sep-2009
6029,MRS.BHARATI R.SHAH,0.25,Tirunelveli,Wind,28-Sep-2009
