0,1,2,3,4,5,6
S NO.,Name Of the Project,InstalledCapacity(MW),Type,Location(District),State,DATE OFCOMMISSIONING
BP Energy India (P) Limited,4.95,Wind,Davangere,Karnataka,18-Feb-2009,
The Tata power company Ltd,3.20,Wind,Gadag,Karnataka,21-Feb-2009,
The Tata power company Ltd,0.80,Wind,Gadag,Karnataka,21-Feb-2009,
A MA Traders,0.23,Wind,Gadag,Karnataka,13-Mar-2009,
K E Kantesh,0.23,Wind,Gadag,Karnataka,13-Mar-2009,
G.S.Gayathri,0.23,Wind,Gadag,Karnataka,13-Mar-2009,
G.M. Prasanna Kumar,0.23,Wind,Gadag,Karnataka,13-Mar-2009,
G.M. Lingaraju,0.23,Wind,Gadag,Karnataka,13-Mar-2009,
AAA & Sons Enterprises (P) Lrd,0.90,Wind,Gadag,Karnataka,13-Mar-2009,
ESMO Industries,0.23,Wind,Gadag,Karnataka,13-Mar-2009,
The Tata Power Company Ltd,2.40,Wind,Gadag,Karnataka,20-Mar-2009,
