0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
9630,M/S WATSUN INFRABUILD PRIVATE LIMITED,2.00,palladam,Wind,24-Sep-2018
9631,M/S WATSUN INFRABUILD PRIVATE LIMITED,2.00,palladam,Wind,24-Sep-2018
9632,M/S WATSUN INFRABUILD PRIVATE LIMITED,2.00,palladam,Wind,24-Sep-2018
9633,M/S WATSUN INFRABUILD PRIVATE LIMITED,2.00,palladam,Wind,24-Sep-2018
9634,Jheeva Rekhaa Textiles,0.60,Udumalpet,Wind,28-Sep-2018
9635,Brindhaa Processing Mills,0.60,COIMBATORE(SOUTH),Wind,28-Sep-2018
9636,Pragaashri Systems,0.60,Udumalpet,Wind,28-Sep-2018
9637,SHRENIC SPINNERS PVT LTD,2.00,Tuticorin,Wind,29-Sep-2018
9638,BABU SAREES PVT. LTD,2.00,Tuticorin,Wind,29-Sep-2018
9639,PRAKASH SILKS & SAREES PVT LTD,2.00,Tuticorin,Wind,29-Sep-2018
