0,1,2,3,4,5,6
S.No,Name of the Project,InstalledCapacity(MW),Type,Location(District),State,Date ofCommission
253,Growthstreet Consultants Pvt Ltd,4.00,Solar,Davanagere,Karnataka,26-Dec-2017
254,ACME Babadham Solar Power PrivateLimited SPV of ACME Solar Holdings Pvt  Ltd,40.00,Solar,Raichur,Karnataka,28-Dec-2017
255,"Tata Power Renewable Energy Ltd.,",50.00,Solar,Tumkur,Karnataka,28-Dec-2017
256,Asian Fab Tech Ltd,15.00,Solar,Mandya,Karnataka,29-Dec-2017
257,Renew Wind Energy (Budh 3) Pvt Ltd,20.00,Solar,Yadgiri,Karnataka,30-Dec-2017
258,Asian Fab Tech Ltd,10.00,Solar,Bangalore Rural,Karnataka,2-Jan-2018
259,Parampujya Solar Energy Pvt Ltd,50.00,Solar,Tumkur,Karnataka,3-Jan-2018
260,Marikal Solar Parks Pvt Ltd (Kodangal SolarPark Pvt Ltd),20.00,Solar,Vijaypura,Karnataka,5-Jan-2018
261,SolarArise India Projects Pvt. Ltd SPV ofTalettutayi Solar One Projects Pvt. Ltd.,30.00,solar,Koppal,Karnataka,5-Jan-2018
262,Asian Fab Tech Ltd,20.00,Solar,Chikkaballapura,Karnataka,6-Jan-2018
263,Adani Green Energy,20.00,Solar,Ramanagara,Karnataka,8-Jan-2018
