0,1,2,3,4,5,6
Sr. No.,Name of Project,InstalledCapacity,Type,location (District),state,Date ofcommmisioning
137,"JSL INDUSTRIES LIMITED,ANAND",0.25,Wind,Patelka S/SDevbhumi Dwarka,Gujarat,
138,"NIRMA LIMITED, AHMEDABAD.",5.70,Wind,Dhank S/S Rajkot,Gujarat,
139,"INEOS STYROLUTION INDIA LIMITED.- I,NANDESARI.",2.00,Wind,Dhank S/S Rajkot,Gujarat,
140,"INEOS STYROLUTION INDIA LIMITED. - II ,POICHA",0.40,Wind,Dhank S/S Rajkot,Gujarat,
141,"PRASHANT INDIA LTD, SURAT.",1.00,Wind,Dhank S/S Rajkot,Gujarat,
142,"EXCEL CROP CARE LIMITED, BHAVNAGAR",2.70,Wind,Dhank S/S Rajkot,Gujarat,
143,"INEOS STYROLUTION INDIA LIMITED. - III,KALOL",1.80,Wind,Dhank S/S Rajkot,Gujarat,
144,"INEOS STYROLUTION INDIA LIMITED - IV,NANDESARI",1.80,Wind,Dhank S/S Rajkot,Gujarat,
145,"RELIANCE INDUSTRIES LIMITED, VADODARA",4.74,Wind,Dhank S/S Rajkot,Gujarat,
146,"RELIANCE INDUSTRIES LIMITED, VADODARA(W 1 TO 25 )",5.63,Wind,Mervadar S/SRajkot,Gujarat,
147,"RELIANCE INDUSTRIES LIMITED,VADODARA(W 2,3,7 & W10 TO W22)",3.60,Wind,Mervadar S/SRajkot,Gujarat,
148,"PIDILITE INDUSTRIES LTD, MUMBAI.",0 .69,Wind,Mervadar S/SRajkot,Gujarat,
149,"ALEMBIC LIMITED, VADODARA.",5.00,Wind,Ukhrala S/SBhavnagar,Gujarat,
150,"KANSARA POPATLAL TIBHOVANDAS METAL( P) LTD., KALOL",1.25,Wind,Ukhrala S/SBhavnagar,Gujarat,
151,"UMEDICA LABORATORIESPVT.LTD,MUMBAI.",0.70,Wind,Ukhrala S/SBhavnagar,Gujarat,
