0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
6170,Cenney Hotels (P) Ltd,0.23,palladam,Wind,17-Mar-2010
6171,Cenney Hotels (P) Ltd,0.23,palladam,Wind,17-Mar-2010
6172,Fab Colours,0.23,palladam,Wind,17-Mar-2010
6173,Fab Colours,0.23,palladam,Wind,17-Mar-2010
6174,SREE VENKATESWARA MODERN RICE MILL,0.25,palladam,Wind,17-Mar-2010
6175,Kumaraguru Hitech Rice Industries,0.25,palladam,Wind,17-Mar-2010
6176,FINE COT SPINNING MILLS PVT.LTD.,0.25,palladam,Wind,17-Mar-2010
6177,The Metal Powder Company Ltd,0.25,Kanyakumari,Wind,18-Mar-2010
6178,The Metal Powder Company Ltd,0.25,Kanyakumari,Wind,18-Mar-2010
6179,"GRACE INFRASTRUCTURE (P) LTD.,",0.80,Tirunelveli,Wind,18-Mar-2010
