0,1,2,3,4,5,6
S NO.,Name Of the Project,InstalledCapacity(MW),Type,Location(District),State,DATE OFCOMMISSIONING
"Enercon (India) Ltd.,",5.40,Wind,Gadag,Karnataka,12-Sep-2007,
"Energy Development CO Ltd.,",1.50,Wind,Hassan,Karnataka,26-Sep-2007,
"Mac charles India ltd.,",1.50,Wind,Gadag,Karnataka,28-Sep-2007,
Indian designs,1.50,Wind,Gadag,Karnataka,28-Sep-2007,
Vikram Traders,1.50,Wind,Gadag,Karnataka,28-Sep-2007,
B.D.Patel and Company,1.25,Wind,Gadag,Karnataka,28-Sep-2007,
"Simran wind project (P) Ltd.,(Suzlon Towers)",7.50,Wind,Hassan,Karnataka,28-Sep-2007,
"Simran wind project (P) Ltd.,(Rambhaben Ukabhai)",1.50,Wind,Hassan,Karnataka,29-Sep-2007,
Renaissance Holdings anddevelopers (P) Ltd,1.50,Wind,Hassan,Karnataka,29-Sep-2007,
Renaissance Holdings anddevelopers (P) Ltd,3.00,Wind,Hassan,Karnataka,29-Sep-2007,
"Ramco Industries Ltd.,",1.50,Hassan,Karnataka,29-Sep-2007,,
