0,1,2,3,4,5,6
S.No,Name of the Project,InstalledCapacity(MW),Type,Location(District),State,Date ofCommission
220,Hero Solar Energy Pvt Ltd [Clean SolarEnergy Pvt Ltd],20.00,Solar,Koppal,Karnataka,3-Oct-2017
221,Essel Green Energy Pvt Ltd [ KN SindagiSolar Energy Pvt Ltd],5.00,Solar,Vijaypura,Karnataka,4-Oct-2017
222,Parampujya Solar Energy Pvt Ltd,10.00,solar,Yadgiri,Karnataka,5-Oct-2017
223,Marikal Solar Parks Pvt Ltd [TungabhadraSolar Parks Pvt Ltd],20.00,Solar,Belagavi,Karnataka,6-Oct-2017
224,Tata power solar system ltd (Chitrasthayeesaurya Ltd),17.00,Solar,Koppal,Karnataka,6-Oct-2017
225,Hero Solar Energy Pvt Ltd (Clean solarpower (Tumkur) pvt ltd),20.00,Solar,Tumkur,Karnataka,13-Oct-2017
226,Aditya Birla Nuvo Ltd,20.00,solar,Kolar,Karnataka,13-Oct-2017
227,Renew Solar Power Pvt Ltd (Renew WindEnergy (Maharashtra) Pvt Ltd,20.00,solar,Yadgiri,Karnataka,13-Oct-2017
228,Adani Green Energy,20.00,Solar,Hassan,Karnataka,13-Oct-2017
229,AMPL Cleantech Pvt Ltd (NVR renew pvt ltd),20.00,solar,Chitradurga,Karnataka,16-Oct-2017
230,Emmvee photovoltaic power pvt ltd (ESSolar Pvt ltd),10.00,Solar,Bidar,Karnataka,16-Oct-2017
