0,1,2,3,4,5,6
S.NO,Name of Plant,InstalledCapacity (MW),Type,Location (District),State,Date ofCommissioning
90,Cyber Village Solution Pvt Ltd,2.50,solar,Dist Ananthapuramu,Andhra Pradesh,31-Mar-2017
91,Green Energy Group(SunEdisonProjects),500.00,solar,Dist Vizianagaram,Andhra Pradesh,31-Mar-2017
92,Repal Renewables Pvt Ltd,5.10,solar,Dist Ananthapuramu,Andhra Pradesh,31-Mar-2017
93,Nateems Green Energy Pvt Ltd,10.00,solar,Dist Vizianagaram,Andhra Pradesh,31-Mar-2017
94,Repal Renewables Pvt Ltd,10.00,solar,Dist Ananthapuramu,Andhra Pradesh,31-Mar-2017
95,"B.G Channappa , Class-I",2.00,solar,Dist Ananthapuramu,Andhra Pradesh,31-Mar-2017
96,Vyshaka Solar Energy Systems,2.00,solar,Dist Chittor,Andhra Pradesh,31-Mar-2017
97,"NTPC, NPC, New Delhi",200.00,solar,Dist Ananthapuramu,Andhra Pradesh,15-Apr-2016
98,M/s. Azure Power India Pvt Ltd,50.00,solar,Dist Kurnool,Andhra Pradesh,20-Apr-2017
