0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
6190,SUCCESS SHIPPING SERVICE,1.50,Tirunelveli,Wind,19-Mar-2010
6191,POTHYS,1.25,Tirunelveli,Wind,19-Mar-2010
6192,Sri Selvakumar Mills  Pvt. Ltd.,0.25,palladam,Wind,19-Mar-2010
6193,Lakshmi Jewellary,0.25,palladam,Wind,19-Mar-2010
6194,PARIYUR AMMAN SPINNING MILLS,0.60,palladam,Wind,19-Mar-2010
6195,VENKATRAMA POULTRIES LTD,0.60,palladam,Wind,19-Mar-2010
6196,VENKATRAMA POULTRIES LTD,0.60,palladam,Wind,19-Mar-2010
6197,Kentex Engineering Works,0.80,Dindugal,Wind,19-Mar-2010
6198,Magna Electro Castings Limited,0.80,Dindugal,Wind,19-Mar-2010
6199,Hindustan Textiles B Unit,0.80,Dindugal,Wind,19-Mar-2010
