0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
6360,R.S.YARNS AND POWER PVT LTD,1.00,Tirunelveli,Wind,27-Mar-2010
6361,SIDDHI CONSTRUCTIONS,0.75,Tirunelveli,Wind,28-Mar-2010
6362,HOTEL CHANDRA TOWER,0.25,Tirunelveli,Wind,28-Mar-2010
6363,KRBL Limited,1.50,palladam,Wind,28-Mar-2010
6364,Jocil Limited,1.50,palladam,Wind,28-Mar-2010
6365,R.B Wovens (P) Ltd,0.80,palladam,Wind,28-Mar-2010
6366,V.Priya,0.80,palladam,Wind,28-Mar-2010
6367,Speed Line Spineers,0.80,palladam,Wind,28-Mar-2010
6368,Gene Apparels,0.23,palladam,Wind,28-Mar-2010
6369,Gene Apparels,0.23,palladam,Wind,28-Mar-2010
