0,1,2,3,4,5,6
S NO.,Name Of the Project,InstalledCapacity(MW),Type,Location(District),State,DATE OFCOMMISSIONING
"GAIL India Limited (SD 32, 34, 35,36)",8.40,Wind,Haveri,Karnataka,29-Mar-2012,
Golden Hatcheries,3.40,Wind,Belgaum,Karnataka,29-Mar-2012,
Manjushree Technopack Limited,3.40,Wind,Belgaum,Karnataka,29-Mar-2012,
Golden Hatcheries,0.85,Wind,Belgaum,Karnataka,30-Mar-2012,
Golden Hatcheries,1.70,Wind,Belgaum,Karnataka,30-Mar-2012,
Golden Hatcheries,2.55,Wind,Belgaum,Karnataka,30-Mar-2012,
Doddanavar Global Wind PrivateLimited,16.00,Wind,Belgaum,Karnataka,30-Mar-2012,
Rajasthan Gum (P) Limited,4.20,Wind,Haveri,Karnataka,31-Mar-2012,
Giriraj Enteprises  (Sidenur-2),4.20,Wind,Haveri,Karnataka,31-Mar-2012,
Araind P.Joshi and Company MG-18,1.50,Wind,Hassan,Karnataka,31-Mar-2012,
Giriraj Enteprises  (Abletech ElectroEngineers,6.30,Wind,Haveri,Karnataka,31-Mar-2012,
