0,1,2,3,4,5,6
S. No.,Name of Project,Installed Capacity(MW),Name of theDeveloper,Type,Location(District),Date ofCommissioning
224,R. N. Dalmia Agencies (P)Ltd.,0.23,NEPC,Wind,Chittorgarh,31-Mar-2006
225,Supreme Gums Pvt. Ltd.,0.23,NEPC,Wind,Chittorgarh,31-Mar-2006
226,Barmer Agro GumIndustries,0.23,NEPC,Wind,Chittorgarh,31-Mar-2006
227,SE Investment Ltd.,0.80,Enercon,Wind,Jaisalmer,25-Mar-2006
228,Brindavan Bottlers Ltd.,0.80,Enercon,Wind,Jaisalmer,25-Mar-2006
229,Amrit Bottlers Pvt. Ltd.,0.80,Enercon,Wind,Jaisalmer,25-Mar-2006
230,Shree Ram Gum &Chemicals,0.80,Enercon,Wind,Jaisalmer,25-Mar-2006
231,Shree Ram Industries,0.80,Enercon,Wind,Jaisalmer,25-Mar-2006
232,Dee Dee Enterprises,0.80,Enercon,Wind,Jaisalmer,25-Mar-2006
233,Delta Enterprises,2.40,Enercon,Wind,Jaisalmer,29-Mar-2006
234,Cepco Industries Pvt.Ltd.,4.80,Enercon,Wind,Jaisalmer,29-Mar-2006
235,Brindavan AgroIndustriers Ltd.,1.60,Enercon,Wind,Jaisalmer,29-Mar-2006
236,Ghodawat Industries(India) Ltd.,2.40,Enercon,Wind,Jaisalmer,29-Mar-2006
237,Malani Impex Inc.,0.80,Enercon,Wind,Jaisalmer,29-Mar-2006
238,Sankalp International,0.80,Enercon,Wind,Jaisalmer,29-Mar-2006
