0,1,2,3,4,5,6
11,Shree Saibaba GreenPower  Pvt Ltd,5.00,Solar,Bandra East Mumbai,Maharashtra,11-Feb-2013
12,Jain IrrigationSystem Ltd(APPC+REC Route,8.50,Solar,Bandra East Mumbai,Maharashtra,19-Jun-2012
13,Jaibalaji BusinessCorporation Pvt Ltd,1.00,Solar,Bandra East Mumbai,Maharashtra,13-Sep-2013
14,Giriraj Enterprises(APPC +REC Route ),6.25,Solar,Bandra East Mumbai,Maharashtra,19-Mar-2013
15,Gujarat Tea Traders(APPC +REC Route ),1.00,Solar,Bandra East Mumbai,Maharashtra,19-Mar-2013
16,Patel WoodSyndicate (APPC+RECRoute ),1.00,Solar,Bandra East Mumbai,Maharashtra,28-Mar-2013
17,New Patel Saw Mill(APPC+REC Route ),1.00,Solar,Bandra East Mumbai,Maharashtra,28-Mar-2013
18,Dr .D.H. Patel  (APPC+ REC Route ),1.00,Solar,Bandra East Mumbai,Maharashtra,28-Mar-2013
19,MSPGCL,25.00,Solar,Bandra East Mumbai,Maharashtra,29-Mar-2013
20,Essel MP Energy Ltd,20.00,Solar,Bandra East Mumbai,Maharashtra,6-Aug-2013
21,The Hotel GoldenEmrald,1.00,Solar,Bandra East Mumbai,Maharashtra,18-Apr-2013
