0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
4180,M/s Intech Systems Chennai Pvt Ltd,0.50,Tirunelveli,Wind,28-Sep-2006
4181,HRI DHANALAKSHMI GREENENERGYINDIA P  LT,1.25,Tirunelveli,Wind,28-Sep-2006
4182,"SRI RANGANATHAR INDUSTRIES (P) LTD.,",1.25,Tirunelveli,Wind,28-Sep-2006
4183,"PUJAA SHREE GREEN POWER (P) LTD.,",1.25,Tirunelveli,Wind,28-Sep-2006
4184,P.DURAISAMY MAHARAJA RICE MILLS P.LT,0.35,palladam,Wind,28-Sep-2006
4185,V.K.THANGAVEL,0.35,palladam,Wind,28-Sep-2006
4186,VARNAA WIND POWER PRIVATE LTD,0.35,palladam,Wind,28-Sep-2006
4187,VELATHAL WIND FARMS PVT LTD,1.25,palladam,Wind,28-Sep-2006
4188,SRI ARUL MURUGAN MILLS,0.23,COIMBATORE(SOUTH),Wind,29-Sep-2006
4189,The Ramco Cements Limited,1.65,Udumalpet,Wind,29-Sep-2006
