0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
1110,MRF LIMITED,0.95,Tirunelveli,Wind,24-Aug-2002
1111,SHIFA CHEMICALS,0.75,Tirunelveli,Wind,3-Sep-2002
1112,SHIFA CHEMICALS,0.75,Tirunelveli,Wind,3-Sep-2002
1113,"FAIRDEAL SUPPLIES  LTD.,",0.64,Tirunelveli,Wind,6-Sep-2002
1114,"JAYAVARMA TEXTILES (P) LTD.,",0.50,Tirunelveli,Wind,11-Sep-2002
1115,Sudhan Spinning Mills Pvt Ltd,3.00,palladam,Wind,12-Sep-2002
1116,Prabhu Spinning Mills Pvt Ltd,3.00,palladam,Wind,12-Sep-2002
1117,Sri Velayudhasamy Spinning Mills Pvt Ltd,3.00,palladam,Wind,12-Sep-2002
1118,Hi-Tech Arai Pvt. Ltd.,0.23,Udumalpet,Wind,13-Sep-2002
1119,Hi-Tech Arai Pvt. Ltd.,0.23,Udumalpet,Wind,13-Sep-2002
