0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
2400,SRI HARI PROCESS,0.50,palladam,Wind,22-Mar-2005
2401,V.V.MINERAL,0.75,Udumalpet,Wind,22-Mar-2005
2402,Intech Power Kovai (P)Ltd,0.23,Udumalpet,Wind,23-Mar-2005
2403,S. Lakshmi Industrials,0.23,Udumalpet,Wind,23-Mar-2005
2404,M.A.G. RENEWABLE  ENERGY PVT  LTD,0.23,Udumalpet,Wind,23-Mar-2005
2405,Roopa Steam Calendering Works,0.23,Udumalpet,Wind,23-Mar-2005
2406,R.C.R.ECO-POWER,0.45,Tirunelveli,Wind,23-Mar-2005
2407,SRI MAHALAKSHMI TEXTILES,0.23,Tirunelveli,Wind,23-Mar-2005
2408,"JANAKI POWER (P) LTD.,",0.23,Tirunelveli,Wind,23-Mar-2005
2409,"THE METAL POWDER COMPANY LTD.,",1.25,Tirunelveli,Wind,23-Mar-2005
