0,1,2,3,4,5,6
S. No.,Name of Project,Installed Capacity(MW),Name of theDeveloper,Type,Location(District),Date ofCommissioning
734,Enrcon (India) Limited,9.60,Enercon,Wind,Jodhpur,9-Nov-2011
735,Hindustan Zinc Ltd.,3.00,Suzlon,Wind,Jodhpur,11-Nov-2011
736,IL & FS Wind PowerLimited,1.60,Enercon,Wind,Jaisalmer,12-Nov-2011
737,CLP Wind Farms (India)Pvt. Ltd.,4.80,Enercon,Wind,Jaisalmer,12-Nov-2011
738,Hindustan Zinc Ltd.,4.20,Suzlon,Wind,Jaisalmer,19-Nov-2011
739,Elektrolites Power Pvt.Ltd,0.60,Suzlon,Wind,Jaisalmer,19-Nov-2011
740,IL & FS Wind PowerLimited,1.60,Enercon,Wind,Jaisalmer,24-Nov-2011
741,Sharma Industries,0.60,Suzlon,Wind,Jaisalmer,29-Nov-2011
742,Hindustan Zinc Ltd.,4.20,Suzlon,Wind,Jaisalmer,2-Dec-2011
743,D J Malpani,4.50,Suzlon,Wind,Jodhpur,6-Dec-2011
744,Indrani Patnaik,6.00,Suzlon,Wind,Jaisalmer,7-Dec-2011
745,Hindustan Zinc Ltd.,4.20,Suzlon,Wind,Jaisalmer,10-Dec-2011
746,CLP Wind Farms (India)Pvt. Ltd.,0.80,Enercon,Wind,Jaisalmer,13-Dec-2011
747,Anamika Conductors Ltd,0.60,Suzlon,Wind,Jaisalmer,15-Dec-2011
748,Jadhao Icons,0.60,Suzlon,Wind,Jaisalmer,15-Dec-2011
