0,1,2,3,4,5,6
S.NO,Name of Plant,InstalledCapacity (MW),Type,Location,State,Date ofCommissioning
110,Woodside Fashion Limited,2.10,Wind,Ananthapuramu,Andhra Pradesh,21-Feb-2014
111,Mytrah Vayu(Krishna)Pvt Ltd,22.10,Wind,Kurnool,Andhra Pradesh,21-Feb-2014
112,Rayala Wind Power CompanyPvt Ltd,14.00,Wind,Ananthapuramu,Andhra Pradesh,21-Feb-2014
113,Mytrah Vayu(Krishna)Pvt Ltd,15.30,Wind,Kurnool,Andhra Pradesh,15-Mar-2014
114,Rayala Wind Power CompanyPvt Ltd,34.00,Wind,Ananthapuramu,Andhra Pradesh,15-Mar-2014
115,HI-Tech System & Services Ltd,4.20,Wind,Ananthapuramu,Andhra Pradesh,28-Mar-2014
116,Indian Oil Corporation Ltd,6.30,Wind,YSR kadapa,Andhra Pradesh,31-Mar-2014
117,Shantiram Wind Power Pvt Ltd,2.10,Wind,Ananthapuramu,Andhra Pradesh,12-Jun-2014
118,ITC Ltd (Paper Board & SpecialtyPapers Division),16.00,Wind,Ananthapuramu,Andhra Pradesh,25-Jun-2014
119,ITC Ltd (Paper Board & SpecialtyPapers Division),30.00,Wind,Ananthapuramu,Andhra Pradesh,26-Jun-2014
120,Energon Power Resources PvtLtd,48.00,Wind,Ananthapuramu,Andhra Pradesh,8-Jul-2014
