0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
8980,RATNAKALA POWER GENERATION (P) LTD,1.50,Tuticorin,Wind,12-Dec-2013
8981,RATNAKALA POWER GENERATION (P) LTD,1.50,Tuticorin,Wind,12-Dec-2013
8982,VELATAL SPINNING MILLS PVT.LTD.,0.75,palladam,Wind,21-Dec-2013
8983,R.C.WIND POWERS LLP,1.50,Tirunelveli,Wind,13-Mar-2014
8984,SRI ARULMURUGAN MILLS,0.60,palladam,Wind,14-Mar-2014
8985,SRI KUMARASWAMY MINERAL EXPORTS (P) LTD,2.10,Tirunelveli,Wind,26-Mar-2014
8986,AIKI ECO POWER LLP,0.85,Tirunelveli,Wind,26-Mar-2014
8987,AIKI ECO POWER LLP,0.85,Tirunelveli,Wind,26-Mar-2014
8988,"TAMILNADU AIR PRODUCTS (P) LTD.,",0.60,Tirunelveli,Wind,27-Mar-2014
8989,"LNGS (P) LTD.,",0.60,Tirunelveli,Wind,27-Mar-2014
