0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
5540,IRIS Ecopower Venture Pvt. Ltd.,1.25,palladam,Wind,5-Dec-2008
5541,Bannari Amman Spinning Mills Ltd,1.60,Dindugal,Wind,6-Dec-2008
5542,Bannari Amman Spinning Mills Ltd,0.80,Dindugal,Wind,6-Dec-2008
5543,Bannari Amman Spinning Mills Ltd,0.80,Dindugal,Wind,6-Dec-2008
5544,Bannari Amman Spinning Mills Ltd,0.80,Dindugal,Wind,6-Dec-2008
5545,L.K.Distributors Private Limited,0.80,Dindugal,Wind,6-Dec-2008
5546,Texmo Industries,0.80,Dindugal,Wind,6-Dec-2008
5547,Bannari Amman Spinning Mills Ltd,0.80,Dindugal,Wind,6-Dec-2008
5548,"MADURAI INTEGRATED TEXTILE PARK LTD.,",1.25,Tirunelveli,Wind,17-Dec-2008
5549,M/s.Olive EcoPower (P) Ltd,0.80,Dindugal,Wind,19-Dec-2008
