0,1,2,3,4,5,6
S. No.,Name of Project,Installed Capacity(MW),Name of theDeveloper,Type,Location(District),Date ofCommissioning
449,Black Rose IndustriesLtd.,0.80,Enercon,Wind,Jodhpur,10-Jan-2010
450,Mangat Enervent Pvt.Ltd.,0.80,Enercon,Wind,Jodhpur,10-Jan-2010
451,Cepco Industries Pvt.Ltd.,5.60,Enercon,Wind,Jodhpur,10-Jan-2010
452,Protectron ElectromechPvt. Ltd.,0.80,Enercon,Wind,Jodhpur,10-Jan-2010
453,Abhishek Exports (India)Pvt. Ltd.,4.20,Suzlon,Wind,Jodhpur,27-Feb-2010
454,Naresh N Shah,2.10,Suzlon,Wind,Jodhpur,27-Feb-2010
455,Ruchi Soya IndustriesLtd.,3.00,Suzlon,Wind,Jodhpur,27-Feb-2010
456,Relaxo Footwares Ltd.,3.00,Suzlon,Wind,Jodhpur,27-Feb-2010
457,Chhotabhai JethabhaiPatel & co.,2.10,Suzlon,Wind,Jodhpur,27-Feb-2010
458,Meena N Shah,1.50,Suzlon,Wind,Jodhpur,27-Feb-2010
459,Naresh N Shah,1.50,Suzlon,Wind,Jodhpur,27-Feb-2010
460,Orient Abrasives Ltd.,1.50,Suzlon,Wind,Jodhpur,27-Feb-2010
461,Abhishek Exports (India)Pvt. Ltd.,1.50,Suzlon,Wind,Jodhpur,27-Feb-2010
462,Electrolite (India) Pvt.Ltd.,0.60,Suzlon,Wind,Barmer,27-Feb-2010
463,RTS Power CorporationLtd.,0.60,Suzlon,Wind,Barmer,27-Feb-2010
